wavenumber_cm-1,transmittance_percent,absorbance
2118.6802,95.5772,0.019646
2120.6091,95.3426,0.020713
2122.5381,94.8120,0.023137
2124.4670,95.2310,0.021222
2126.3959,94.9853,0.022344
2128.3249,94.7563,0.023392
2130.2538,94.9059,0.022707
2132.1827,94.9136,0.022672
2134.1117,94.8382,0.023017
2136.0406,94.4933,0.024599
2137.9695,94.5114,0.024516
2139.8985,94.6213,0.024011
2141.8274,94.2450,0.025742
2143.7563,94.3642,0.025193
2145.6853,94.0085,0.026833
2147.6142,94.3221,0.025386
2149.5431,94.3117,0.025434
2151.4721,94.1039,0.026393
2153.4010,94.0856,0.026477
2155.3299,93.9058,0.027307
2157.2589,94.1711,0.026082
2159.1878,93.9829,0.026951
2161.1167,94.1334,0.026256
2163.0457,94.1612,0.026128
2164.9746,93.9077,0.027299
2166.9035,94.5067,0.024537
2168.8325,93.9799,0.026965
2170.7614,94.1225,0.026307
2172.6903,94.3800,0.025120
2174.6193,94.2583,0.025681
2176.5482,94.4618,0.024744
2178.4771,94.2101,0.025903
2180.4061,94.3832,0.025105
2182.3350,94.0923,0.026446
2184.2640,94.5802,0.024200
2186.1929,94.8502,0.022962
2188.1218,95.0867,0.021880
2190.0508,94.4447,0.024822
2191.9797,95.2155,0.021292
2193.9086,95.0662,0.021974
2195.8376,95.1047,0.021798
2197.7665,95.2506,0.021132
2199.6954,95.5587,0.019730
2201.6244,95.5462,0.019787
2203.5533,95.3255,0.020791
2205.4822,95.5213,0.019900
2207.4112,95.8441,0.018434
2209.3401,95.8868,0.018241
2211.2690,95.6021,0.019533
2213.1980,95.7654,0.018791
2215.1269,95.9436,0.017984
2217.0558,95.7513,0.018855
2218.9848,95.7638,0.018799
2220.9137,95.9068,0.018151
2222.8426,95.9220,0.018082
2224.7716,96.0669,0.017426
2226.7005,96.1983,0.016833
2228.6294,96.1909,0.016866
2230.5584,96.1539,0.017033
2232.4873,96.2649,0.016532
2234.4162,95.7594,0.018819
2236.3452,95.9862,0.017791
2238.2741,96.2057,0.016799
2240.2030,96.1969,0.016839
2242.1320,96.0101,0.017683
2244.0609,96.0596,0.017459
2245.9898,96.0293,0.017596
2247.9188,95.9918,0.017766
2249.8477,96.1772,0.016928
2251.7766,96.2172,0.016747
2253.7056,96.1865,0.016886
2255.6345,96.6693,0.014711
2257.5634,96.4070,0.015891
2259.4924,96.3965,0.015939
2261.4213,96.3514,0.016142
2263.3502,96.3455,0.016169
2265.2792,95.8675,0.018329
2267.2081,96.3704,0.016057
2269.1370,96.2451,0.016621
2271.0660,96.2942,0.016400
2272.9949,95.9753,0.017840
2274.9238,96.6162,0.014950
2276.8528,96.1830,0.016902
2278.7817,96.0562,0.017475
2280.7106,96.5079,0.015437
2282.6396,96.5552,0.015224
2284.5685,96.5993,0.015026
2286.4975,96.0454,0.017524
2288.4264,96.2104,0.016778
2290.3553,96.5016,0.015465
2292.2843,96.2955,0.016394
2294.2132,96.1392,0.017100
2296.1421,96.3782,0.016021
2298.0711,96.0834,0.017352
2300.0000,96.3085,0.016335
2301.9289,96.3391,0.016198
2303.8579,96.2760,0.016482
2305.7868,96.0639,0.017440
2307.7157,96.6446,0.014822
2309.6447,96.3100,0.016329
2311.5736,96.2312,0.016684
2313.5025,96.1433,0.017081
2315.4315,96.4160,0.015851
2317.3604,96.2196,0.016736
2319.2893,96.3525,0.016137
2321.2183,96.3314,0.016232
2323.1472,96.2723,0.016499
2325.0761,96.1661,0.016978
2327.0051,96.1796,0.016917
2328.9340,96.3932,0.015954
2330.8629,96.3453,0.016169
2332.7919,96.4121,0.015869
2334.7208,96.4529,0.015685
2336.6497,96.4004,0.015921
2338.5787,96.2275,0.016701
2340.5076,96.3575,0.016115
2342.4365,96.3781,0.016022
2344.3655,96.5557,0.015222
2346.2944,96.5517,0.015240
2348.2233,96.1798,0.016916
2350.1523,96.2631,0.016540
2352.0812,95.9934,0.017758
2354.0101,96.3804,0.016011
2355.9391,96.3526,0.016137
2357.8680,96.3846,0.015993
2359.7969,96.1768,0.016930
2361.7259,96.6021,0.015013
2363.6548,96.2752,0.016485
2365.5837,96.8398,0.013946
2367.5127,96.2128,0.016767
2369.4416,96.3219,0.016275
2371.3705,96.1469,0.017065
2373.2995,96.6207,0.014930
2375.2284,96.1885,0.016877
2377.1573,96.1806,0.016912
2379.0863,96.4542,0.015679
2381.0152,96.0973,0.017289
2382.9442,96.4188,0.015838
2384.8731,96.5376,0.015303
2386.8020,96.5565,0.015219
2388.7310,96.6490,0.014803
2390.6599,96.4762,0.015580
2392.5888,96.3669,0.016072
2394.5178,96.3759,0.016032
2396.4467,96.3788,0.016019
2398.3756,96.4150,0.015855
2400.3046,96.3716,0.016051
2402.2335,96.1639,0.016988
2404.1624,96.6251,0.014910
2406.0914,96.2320,0.016681
2408.0203,96.4657,0.015627
2409.9492,96.4010,0.015919
2411.8782,96.0963,0.017293
2413.8071,96.4072,0.015890
2415.7360,96.4780,0.015572
2417.6650,95.8711,0.018312
2419.5939,96.5192,0.015386
2421.5228,96.0601,0.017457
2423.4518,96.4797,0.015564
2425.3807,95.9852,0.017796
2427.3096,96.0268,0.017607
2429.2386,96.0865,0.017338
2431.1675,96.1939,0.016852
2433.0964,96.1410,0.017091
2435.0254,96.4713,0.015602
2436.9543,96.6548,0.014777
2438.8832,95.7637,0.018799
2440.8122,96.0093,0.017687
2442.7411,96.2201,0.016734
2444.6700,96.2837,0.016447
2446.5990,96.2551,0.016576
2448.5279,96.6410,0.014839
2450.4568,96.3047,0.016353
2452.3858,96.5685,0.015165
2454.3147,96.2590,0.016558
2456.2436,95.9466,0.017970
2458.1726,96.0451,0.017525
2460.1015,95.9438,0.017983
2462.0304,95.8856,0.018247
2463.9594,96.3553,0.016124
2465.8883,96.0213,0.017632
2467.8172,95.8000,0.018634
2469.7462,96.1561,0.017023
2471.6751,95.6491,0.019319
2473.6040,95.4776,0.020098
2475.5330,95.8197,0.018545
2477.4619,95.5721,0.019669
2479.3909,95.2821,0.020989
2481.3198,95.1342,0.021663
2483.2487,95.1787,0.021460
2485.1777,94.8980,0.022743
2487.1066,94.8601,0.022917
2489.0355,94.1132,0.026349
2490.9645,94.1877,0.026006
2492.8934,94.0181,0.026789
2494.8223,94.1695,0.026090
2496.7513,93.4079,0.029616
2498.6802,93.1761,0.030696
2500.6091,92.7450,0.032709
2502.5381,92.4968,0.033873
2504.4670,92.1550,0.035481
2506.3959,92.2934,0.034829
2508.3249,92.1467,0.035520
2510.2538,91.6049,0.038081
2512.1827,91.4623,0.038758
2514.1117,91.3659,0.039216
2516.0406,91.4002,0.039053
2517.9695,91.2286,0.039869
2519.8985,91.5440,0.038370
2521.8274,90.9502,0.041197
2523.7563,91.2406,0.039812
2525.6853,92.0722,0.035872
2527.6142,91.8631,0.036859
2529.5431,92.0425,0.036011
2531.4721,92.3848,0.034399
2533.4010,92.8148,0.032383
2535.3299,92.9436,0.031780
2537.2589,93.3917,0.029692
2539.1878,93.5175,0.029107
2541.1167,94.0374,0.026699
2543.0457,94.2054,0.025924
2544.9746,94.5744,0.024226
2546.9035,94.6685,0.023795
2548.8325,94.9692,0.022417
2550.7614,94.9778,0.022378
2552.6903,95.2251,0.021248
2554.6193,95.3802,0.020542
2556.5482,95.5948,0.019566
2558.4771,95.7612,0.018810
2560.4061,95.4837,0.020071
2562.3350,95.6560,0.019288
2564.2639,95.9039,0.018164
2566.1929,95.7437,0.018890
2568.1218,95.8839,0.018254
2570.0507,96.0764,0.017383
2571.9797,96.2120,0.016771
2573.9086,96.3819,0.016005
2575.8376,96.2053,0.016801
2577.7665,96.0232,0.017624
2579.6954,96.4428,0.015730
2581.6244,96.4642,0.015634
2583.5533,96.4756,0.015583
2585.4822,96.6142,0.014959
2587.4112,95.9991,0.017733
2589.3401,96.2342,0.016671
2591.2690,96.1658,0.016979
2593.1980,96.3670,0.016072
2595.1269,96.3554,0.016124
2597.0558,96.2197,0.016736
2598.9848,96.5096,0.015430
2600.9137,96.4653,0.015629
2602.8426,96.3598,0.016104
2604.7716,96.4862,0.015535
2606.7005,96.4653,0.015629
2608.6294,96.6533,0.014783
2610.5584,96.4171,0.015846
2612.4873,96.3481,0.016157
2614.4162,96.3959,0.015941
2616.3452,96.4368,0.015757
2618.2741,96.3362,0.016211
2620.2030,96.4746,0.015587
2622.1320,96.5188,0.015388
2624.0609,96.3973,0.015935
2625.9898,96.0846,0.017346
2627.9188,96.0078,0.017693
2629.8477,96.2433,0.016630
2631.7766,96.6459,0.014817
2633.7056,96.6998,0.014575
2635.6345,96.2164,0.016751
2637.5634,96.3272,0.016251
2639.4924,96.2542,0.016580
2641.4213,96.5740,0.015140
2643.3502,96.4798,0.015564
2645.2792,96.2629,0.016541
2647.2081,96.9277,0.013552
2649.1370,96.5365,0.015308
2651.0660,96.4155,0.015853
2652.9949,96.3842,0.015994
2654.9238,96.9329,0.013529
2656.8528,96.4308,0.015784
2658.7817,96.2508,0.016596
2660.7106,96.7821,0.014205
2662.6396,96.3973,0.015935
2664.5685,96.8196,0.014037
2666.4974,96.1679,0.016970
2668.4264,96.2498,0.016600
2670.3553,96.4161,0.015850
2672.2843,96.1911,0.016865
2674.2132,96.6217,0.014925
2676.1421,96.6531,0.014784
2678.0711,96.6610,0.014749
2680.0000,96.4062,0.015895
2681.9289,96.2440,0.016626
2683.8579,96.2086,0.016786
2685.7868,97.0819,0.012862
2687.7157,96.7302,0.014438
2689.6447,96.5121,0.015418
2691.5736,96.4166,0.015848
2693.5025,96.5091,0.015432
2695.4315,96.3402,0.016192
2697.3604,96.5652,0.015179
2699.2893,96.4251,0.015810
2701.2183,96.4903,0.015516
2703.1472,96.5973,0.015035
2705.0761,96.7293,0.014442
2707.0051,96.1277,0.017151
2708.9340,97.0144,0.013164
2710.8629,96.2762,0.016481
2712.7919,96.7572,0.014317
2714.7208,96.5043,0.015453
2716.6497,96.3002,0.016373
2718.5787,96.4721,0.015598
2720.5076,96.5673,0.015170
2722.4365,96.7295,0.014441
2724.3655,96.4621,0.015643
2726.2944,96.2924,0.016408
2728.2233,96.3296,0.016240
2730.1523,96.6396,0.014845
2732.0812,96.4022,0.015913
2734.0101,96.5302,0.015337
2735.9391,96.3771,0.016026
2737.8680,96.4661,0.015625
2739.7969,96.3044,0.016354
2741.7259,96.6200,0.014933
2743.6548,96.5509,0.015244
2745.5837,96.5141,0.015409
2747.5127,96.5787,0.015119
2749.4416,96.1633,0.016990
2751.3705,96.7455,0.014369
2753.2995,96.4435,0.015727
2755.2284,96.6298,0.014889
2757.1573,95.9919,0.017766
2759.0863,96.4009,0.015919
2761.0152,96.5089,0.015433
2762.9441,96.5524,0.015237
2764.8731,96.6257,0.014907
2766.8020,96.5837,0.015096
2768.7310,96.3155,0.016304
2770.6599,96.7189,0.014489
2772.5888,96.8159,0.014053
2774.5178,96.2932,0.016404
2776.4467,96.5424,0.015282
2778.3756,96.5335,0.015322
2780.3046,96.0029,0.017715
2782.2335,96.2910,0.016414
2784.1624,96.4372,0.015756
2786.0914,96.4301,0.015787
2788.0203,96.9380,0.013506
2789.9492,96.4163,0.015850
2791.8782,96.6483,0.014806
2793.8071,96.7343,0.014420
2795.7360,96.7226,0.014472
2797.6650,96.1044,0.017257
2799.5939,96.4655,0.015628
2801.5228,96.1596,0.017007
2803.4518,96.6559,0.014772
2805.3807,96.4894,0.015520
2807.3096,96.3473,0.016160
2809.2386,96.6053,0.014999
2811.1675,96.3676,0.016069
2813.0964,96.3544,0.016128
2815.0254,96.5067,0.015443
2816.9543,96.0958,0.017296
2818.8832,96.2124,0.016769
2820.8122,96.5378,0.015303
2822.7411,96.5796,0.015115
2824.6700,96.2215,0.016728
2826.5990,96.0155,0.017659
2828.5279,96.3099,0.016329
2830.4568,96.2254,0.016710
2832.3858,96.1318,0.017133
2834.3147,96.1196,0.017188
2836.2436,96.0472,0.017515
2838.1726,96.1099,0.017232
2840.1015,95.9620,0.017901
2842.0304,95.9652,0.017886
2843.9594,95.5517,0.019762
2845.8883,95.7833,0.018710
2847.8172,95.7786,0.018731
2849.7462,95.4084,0.020413
2851.6751,95.2243,0.021252
2853.6040,95.3279,0.020780
2855.5330,94.8829,0.022812
2857.4619,95.3642,0.020614
2859.3908,95.2126,0.021306
2861.3198,95.5496,0.019771
2863.2487,95.2732,0.021029
2865.1777,95.3853,0.020518
2867.1066,95.7660,0.018789
2869.0355,95.7689,0.018775
2870.9645,95.6242,0.019432
2872.8934,95.4611,0.020174
2874.8223,95.7362,0.018924
2876.7513,95.7071,0.019056
2878.6802,96.1292,0.017144
2880.6091,95.9516,0.017948
2882.5381,96.1147,0.017210
2884.4670,96.4812,0.015557
2886.3959,95.9408,0.017997
2888.3249,96.3111,0.016324
2890.2538,96.1063,0.017248
2892.1827,96.1241,0.017168
2894.1117,96.0902,0.017321
2896.0406,96.0219,0.017630
2897.9695,95.9884,0.017781
2899.8985,95.7673,0.018783
2901.8274,95.6628,0.019257
2903.7563,95.4346,0.020294
2905.6853,95.6469,0.019329
2907.6142,95.1493,0.021594
2909.5431,94.9669,0.022428
2911.4721,94.4877,0.024625
2913.4010,94.7055,0.023625
2915.3299,94.7753,0.023305
2917.2589,94.4333,0.024875
2919.1878,94.3911,0.025069
2921.1167,94.2595,0.025675
2923.0457,94.3496,0.025260
2924.9746,94.0989,0.026416
2926.9035,94.1206,0.026316
2928.8325,94.5510,0.024334
2930.7614,94.6861,0.023714
2932.6903,94.5079,0.024532
2934.6193,94.3985,0.025035
2936.5482,94.9338,0.022579
2938.4771,95.2509,0.021131
2940.4061,95.2262,0.021244
2942.3350,95.4184,0.020368
2944.2639,95.6021,0.019533
2946.1929,95.7966,0.018650
2948.1218,95.8446,0.018433
2950.0507,95.8454,0.018429
2951.9797,96.0120,0.017675
2953.9086,95.4962,0.020014
2955.8375,96.1160,0.017204
2957.7665,96.2880,0.016428
2959.6954,96.3525,0.016137
2961.6244,96.2677,0.016519
2963.5533,96.3604,0.016101
2965.4822,96.3948,0.015946
2967.4112,96.1606,0.017003
2969.3401,96.5692,0.015162
2971.2690,96.4081,0.015886
2973.1980,96.1554,0.017027
2975.1269,96.0575,0.017469
2977.0558,95.8339,0.018481
2978.9848,95.8438,0.018436
2980.9137,96.1253,0.017162
2982.8426,96.2427,0.016632
2984.7716,96.4605,0.015651
2986.7005,96.2056,0.016799
2988.6294,96.3471,0.016161
2990.5584,96.1997,0.016826
2992.4873,96.4129,0.015865
2994.4162,96.1244,0.017166
2996.3452,96.2304,0.016688
2998.2741,96.2395,0.016646
3000.2030,96.1055,0.017252
3002.1320,96.4024,0.015912
3004.0609,96.0602,0.017457
3005.9898,96.2404,0.016643
3007.9188,95.7757,0.018745
3009.8477,96.0448,0.017526
3011.7766,95.7230,0.018984
3013.7056,95.7608,0.018812
3015.6345,96.0417,0.017540
3017.5634,96.2106,0.016777
3019.4924,96.3426,0.016182
3021.4213,95.9768,0.017834
3023.3502,96.2859,0.016437
3025.2792,95.9244,0.018071
3027.2081,96.1791,0.016919
3029.1370,96.1168,0.017201
3031.0660,95.7782,0.018733
3032.9949,95.6320,0.019397
3034.9238,95.6575,0.019281
3036.8528,95.9287,0.018051
3038.7817,95.5420,0.019806
3040.7106,96.0907,0.017319
3042.6396,96.1434,0.017080
3044.5685,96.1103,0.017230
3046.4974,95.8120,0.018580
3048.4264,95.7306,0.018949
3050.3553,95.6654,0.019245
3052.2842,95.8963,0.018198
3054.2132,96.0867,0.017337
3056.1421,96.1201,0.017186
3058.0711,95.8292,0.018502
3060.0000,95.4281,0.020324
3061.9289,95.5895,0.019590
3063.8579,95.9471,0.017968
3065.7868,95.8125,0.018578
3067.7157,95.5008,0.019993
3069.6447,95.4892,0.020046
3071.5736,95.6823,0.019168
3073.5025,95.7902,0.018679
3075.4315,95.4186,0.020367
3077.3604,95.3236,0.020800
3079.2893,95.5851,0.019610
3081.2183,95.7662,0.018788
3083.1472,95.4896,0.020044
3085.0761,95.5248,0.019884
3087.0051,95.2145,0.021297
3088.9340,95.2627,0.021077
3090.8629,95.7681,0.018779
3092.7919,95.3970,0.020465
3094.7208,95.2855,0.020973
3096.6497,95.3157,0.020835
3098.5787,95.3291,0.020775
3100.5076,95.1880,0.021418
3102.4365,95.5585,0.019730
3104.3655,95.0887,0.021871
3106.2944,94.9677,0.022424
3108.2233,95.1544,0.021571
3110.1523,95.2608,0.021086
3112.0812,94.8956,0.022754
3114.0101,94.9218,0.022634
3115.9391,94.9939,0.022304
3117.8680,94.5051,0.024545
3119.7969,94.7809,0.023279
3121.7259,94.8897,0.022781
3123.6548,94.8618,0.022909
3125.5837,94.6060,0.024081
3127.5127,94.3879,0.025084
3129.4416,94.2219,0.025848
3131.3705,94.2792,0.025584
3133.2995,94.2943,0.025514
3135.2284,94.5212,0.024471
3137.1573,94.1475,0.026191
3139.0863,94.0511,0.026636
3141.0152,94.2275,0.025822
3142.9441,94.1756,0.026062
3144.8731,93.9450,0.027126
3146.8020,94.0735,0.026533
3148.7310,94.1413,0.026220
3150.6599,94.2929,0.025521
3152.5888,93.7246,0.028146
3154.5178,93.7095,0.028217
3156.4467,93.5747,0.028842
3158.3756,93.4537,0.029404
3160.3046,93.5999,0.028725
3162.2335,93.8105,0.027748
3164.1624,93.6385,0.028546
3166.0914,93.2573,0.030317
3168.0203,93.3115,0.030065
3169.9492,93.5447,0.028981
3171.8782,93.2367,0.030413
3173.8071,93.2171,0.030504
3175.7360,93.1825,0.030665
3177.6650,93.0808,0.031140
3179.5939,92.7892,0.032503
3181.5228,92.6956,0.032941
3183.4518,92.4745,0.033978
3185.3807,92.8092,0.032409
3187.3096,92.5523,0.033613
3189.2386,92.5111,0.033806
3191.1675,91.9423,0.036485
3193.0964,92.5535,0.033607
3195.0254,92.1056,0.035714
3196.9543,91.7733,0.037283
3198.8832,92.1474,0.035517
3200.8122,92.0504,0.035974
3202.7411,91.7485,0.037401
3204.6700,91.8528,0.036908
3206.5990,91.4384,0.038871
3208.5279,91.5967,0.038120
3210.4568,91.3470,0.039306
3212.3858,91.4296,0.038913
3214.3147,91.1868,0.040068
3216.2436,91.0873,0.040542
3218.1726,91.3103,0.039480
3220.1015,91.1109,0.040430
3222.0304,90.7979,0.041924
3223.9594,90.7634,0.042089
3225.8883,90.5912,0.042914
3227.8172,90.4910,0.043395
3229.7462,90.5548,0.043089
3231.6751,90.5993,0.042875
3233.6040,90.2818,0.044400
3235.5330,90.2933,0.044344
3237.4619,89.9820,0.045844
3239.3908,90.1256,0.045152
3241.3198,89.4127,0.048601
3243.2487,89.9907,0.045802
3245.1777,89.7317,0.047054
3247.1066,89.7144,0.047138
3249.0355,89.3370,0.048969
3250.9645,89.3973,0.048676
3252.8934,88.9382,0.050912
3254.8223,88.7876,0.051648
3256.7513,88.9135,0.051032
3258.6802,88.7424,0.051869
3260.6091,88.9996,0.050612
3262.5381,88.4955,0.053079
3264.4670,88.5407,0.052857
3266.3959,88.4452,0.053326
3268.3249,88.2805,0.054135
3270.2538,88.1890,0.054586
3272.1827,88.0642,0.055201
3274.1117,88.0399,0.055321
3276.0406,87.8932,0.056045
3277.9695,87.7297,0.056853
3279.8985,87.7380,0.056812
3281.8274,87.8944,0.056039
3283.7563,87.4981,0.058001
3285.6853,87.2602,0.059184
3287.6142,87.2471,0.059249
3289.5431,87.1176,0.059894
3291.4721,86.9245,0.060858
3293.4010,87.0077,0.060443
3295.3299,86.8505,0.061228
3297.2589,86.7213,0.061874
3299.1878,86.1565,0.064712
3301.1167,86.4582,0.063194
3303.0457,86.4987,0.062991
3304.9746,86.0984,0.065005
3306.9035,86.0498,0.065250
3308.8325,86.2853,0.064063
3310.7614,85.8758,0.066129
3312.6903,86.1782,0.064603
3314.6193,85.7240,0.066897
3316.5482,85.5052,0.068008
3318.4771,85.6148,0.067451
3320.4061,85.6004,0.067524
3322.3350,85.2118,0.069500
3324.2639,85.1917,0.069603
3326.1929,85.0020,0.070571
3328.1218,85.2736,0.069186
3330.0507,85.2267,0.069424
3331.9797,84.9434,0.070870
3333.9086,84.6957,0.072138
3335.8375,84.6712,0.072264
3337.7665,84.4322,0.073492
3339.6954,84.5575,0.072848
3341.6244,84.2437,0.074463
3343.5533,84.2927,0.074210
3345.4822,83.9699,0.075876
3347.4112,84.1618,0.074885
3349.3401,83.9837,0.075805
3351.2690,84.2703,0.074325
3353.1980,83.8241,0.076631
3355.1269,83.8143,0.076682
3357.0558,83.7428,0.077053
3358.9848,83.7165,0.077189
3360.9137,83.5943,0.077823
3362.8426,83.6254,0.077662
3364.7716,83.4554,0.078546
3366.7005,83.4350,0.078652
3368.6294,83.2806,0.079456
3370.5584,83.6313,0.077631
3372.4873,83.5074,0.078275
3374.4162,83.0788,0.080510
3376.3452,83.3593,0.079046
3378.2741,83.1726,0.080020
3380.2030,83.1239,0.080274
3382.1320,83.2003,0.079875
3384.0609,83.0266,0.080783
3385.9898,83.1411,0.080184
3387.9188,83.0097,0.080871
3389.8477,83.1605,0.080083
3391.7766,83.3219,0.079241
3393.7056,83.0324,0.080753
3395.6345,82.9186,0.081348
3397.5634,82.9736,0.081060
3399.4924,83.1243,0.080272
3401.4213,82.9610,0.081126
3403.3502,83.2352,0.079693
3405.2792,83.2047,0.079852
3407.2081,83.1960,0.079897
3409.1370,83.1202,0.080293
3411.0660,83.2329,0.079705
3412.9949,83.2754,0.079483
3414.9238,83.3773,0.078952
3416.8528,83.1676,0.080046
3418.7817,83.1826,0.079968
3420.7106,83.2224,0.079760
3422.6396,83.2311,0.079714
3424.5685,83.4646,0.078498
3426.4974,83.4789,0.078423
3428.4264,83.3726,0.078977
3430.3553,83.1347,0.080218
3432.2842,83.2298,0.079721
3434.2132,83.5736,0.077931
3436.1421,83.6182,0.077699
3438.0711,83.9731,0.075860
3440.0000,83.6999,0.077275
3441.9289,83.4525,0.078560
3443.8579,83.8897,0.076292
3445.7868,84.1222,0.075090
3447.7157,84.0086,0.075676
3449.6447,83.8070,0.076720
3451.5736,83.9218,0.076125
3453.5025,84.0789,0.075313
3455.4315,84.1907,0.074736
3457.3604,84.3923,0.073697
3459.2893,84.5002,0.073142
3461.2183,84.3397,0.073968
3463.1472,84.2710,0.074322
3465.0761,84.9838,0.070664
3467.0051,84.3954,0.073681
3468.9340,84.6605,0.072319
3470.8629,84.6489,0.072379
3472.7919,84.3622,0.073852
3474.7208,85.0992,0.070075
3476.6497,85.2646,0.069231
3478.5787,84.8609,0.071292
3480.5076,85.4641,0.068216
3482.4365,85.3040,0.069030
3484.3655,85.4957,0.068056
3486.2944,85.4127,0.068478
3488.2233,85.4333,0.068373
3490.1523,85.8685,0.066166
3492.0812,85.5171,0.067947
3494.0101,85.8401,0.066310
3495.9391,86.1253,0.064869
3497.8680,86.0849,0.065073
3499.7969,86.0533,0.065232
3501.7259,86.1408,0.064791
3503.6548,86.7026,0.061968
3505.5837,86.7167,0.061897
3507.5127,86.7145,0.061908
3509.4416,86.6106,0.062429
3511.3705,86.4597,0.063186
3513.2995,86.9189,0.060886
3515.2284,86.8644,0.061158
3517.1573,86.7942,0.061510
3519.0863,87.1473,0.059746
3521.0152,87.1904,0.059531
3522.9441,87.3849,0.058564
3524.8731,87.2832,0.059070
3526.8020,87.6234,0.057380
3528.7309,88.1253,0.054899
3530.6599,87.9816,0.055608
3532.5888,88.1169,0.054941
3534.5177,88.4357,0.053372
3536.4467,88.3630,0.053729
3538.3756,88.1557,0.054750
3540.3046,88.2618,0.054227
3542.2335,88.1511,0.054772
3544.1624,88.8404,0.051389
3546.0914,88.4791,0.053159
3548.0203,88.7005,0.052074
3549.9492,88.7015,0.052069
3551.8782,88.9118,0.051041
3553.8071,88.9449,0.050879
3555.7360,88.7806,0.051682
3557.6650,89.2601,0.049342
3559.5939,89.2689,0.049300
3561.5228,89.9340,0.046076
3563.4518,89.5879,0.047751
3565.3807,89.8374,0.046543
3567.3096,89.5481,0.047944
3569.2386,89.8507,0.046478
3571.1675,90.4850,0.043423
3573.0964,90.0932,0.045308
3575.0254,90.3426,0.044107
3576.9543,90.2669,0.044472
3578.8832,90.2549,0.044529
3580.8122,90.2652,0.044480
3582.7411,90.4823,0.043436
3584.6700,90.6232,0.042761
3586.5990,90.5174,0.043268
3588.5279,90.7703,0.042056
3590.4568,90.7889,0.041967
3592.3858,90.9494,0.041200
3594.3147,90.2869,0.044375
3596.2436,90.4310,0.043683
3598.1726,90.5276,0.043219
3600.1015,90.0966,0.045291
3602.0304,90.0987,0.045281
3603.9594,90.0015,0.045750
3605.8883,89.4311,0.048512
3607.8172,88.6922,0.052115
3609.7462,88.1296,0.054878
3611.6751,87.4562,0.058210
3613.6040,87.3174,0.058899
3615.5330,86.3018,0.063980
3617.4619,86.1251,0.064870
3619.3908,86.0590,0.065204
3621.3198,86.3023,0.063978
3623.2487,86.6249,0.062357
3625.1776,87.4468,0.058256
3627.1066,88.2299,0.054384
3629.0355,88.9081,0.051059
3630.9644,89.7734,0.046852
3632.8934,90.5497,0.043113
3634.8223,91.1306,0.040336
3636.7513,91.3796,0.039151
3638.6802,91.6703,0.037771
3640.6091,92.2104,0.035220
3642.5381,92.6123,0.033331
3644.4670,93.0791,0.031148
3646.3959,92.9597,0.031705
3648.3249,92.5523,0.033613
3650.2538,93.0247,0.031402
3652.1827,93.3234,0.030009
3654.1117,93.4238,0.029542
3656.0406,93.2632,0.030290
3657.9695,93.2798,0.030212
3659.8985,93.5503,0.028955
3661.8274,93.4118,0.029598
3663.7563,93.5171,0.029109
3665.6853,93.9921,0.026909
3667.6142,93.5980,0.028733
3669.5431,93.7210,0.028163
3671.4721,93.7854,0.027865
3673.4010,93.6041,0.028705
3675.3299,93.6694,0.028402
3677.2589,93.4408,0.029463
3679.1878,93.0228,0.031411
3681.1167,92.8430,0.032251
3683.0457,92.7196,0.032829
3684.9746,92.4540,0.034074
3686.9035,92.0334,0.036055
3688.8325,91.2110,0.039953
3690.7614,90.5872,0.042933
3692.6903,90.1727,0.044925
3694.6193,90.4291,0.043692
3696.5482,90.5454,0.043133
3698.4771,90.9681,0.041111
3700.4061,91.6276,0.037974
3702.3350,92.3034,0.034782
3704.2639,92.7962,0.032470
3706.1929,93.2633,0.030289
3708.1218,93.3572,0.029852
3710.0507,94.1782,0.026050
3711.9797,94.3634,0.025196
3713.9086,94.6442,0.023906
3715.8375,94.3675,0.025178
3717.7665,94.9718,0.022406
3719.6954,94.9573,0.022472
3721.6243,94.8684,0.022878
3723.5533,95.2278,0.021236
3725.4822,94.9387,0.022557
3727.4111,95.5503,0.019768
3729.3401,95.2115,0.021311
3731.2690,94.9847,0.022347
3733.1980,95.3314,0.020764
3735.1269,95.2830,0.020985
3737.0558,95.2042,0.021344
3738.9848,95.3670,0.020602
3740.9137,95.6053,0.019518
3742.8426,95.5031,0.019983
3744.7716,95.3340,0.020752
3746.7005,95.5971,0.019555
3748.6294,95.4567,0.020194
3750.5584,95.7945,0.018660
3752.4873,95.6496,0.019317
3754.4162,95.7217,0.018990
3756.3452,95.4634,0.020163
3758.2741,95.5526,0.019758
3760.2030,95.4964,0.020013
3762.1320,95.5486,0.019776
3764.0609,95.9907,0.017771
3765.9898,95.5748,0.019656
3767.9188,95.6370,0.019374
3769.8477,95.5125,0.019940
3771.7766,95.6383,0.019368
3773.7056,95.8775,0.018283
3775.6345,95.7283,0.018960
3777.5634,95.7347,0.018931
3779.4924,96.1774,0.016927
3781.4213,95.6946,0.019112
3783.3502,95.5828,0.019620
3785.2792,95.9036,0.018165
3787.2081,96.0151,0.017660
3789.1370,95.8726,0.018305
3791.0660,95.9068,0.018151
3792.9949,95.9617,0.017902
3794.9238,95.9867,0.017789
3796.8528,95.8562,0.018380
3798.7817,95.9054,0.018157
3800.7106,95.6757,0.019198
