wavenumber_cm-1,transmittance_percent,absorbance
2118.6802,95.5089,0.019956
2120.6091,95.2301,0.021226
2122.5381,95.4158,0.020380
2124.4670,95.0114,0.022224
2126.3959,95.0489,0.022053
2128.3249,95.0542,0.022029
2130.2538,94.8441,0.022990
2132.1827,94.9839,0.022350
2134.1117,94.9847,0.022346
2136.0406,94.7993,0.023195
2137.9695,94.9633,0.022444
2139.8985,94.8265,0.023070
2141.8274,94.8845,0.022805
2143.7563,94.7985,0.023198
2145.6853,94.4573,0.024765
2147.6142,94.7320,0.023503
2149.5431,94.3902,0.025073
2151.4721,94.3700,0.025166
2153.4010,94.2455,0.025740
2155.3299,94.3485,0.025265
2157.2589,94.5331,0.024416
2159.1878,94.2537,0.025701
2161.1167,94.2674,0.025638
2163.0457,94.5929,0.024141
2164.9746,94.3546,0.025237
2166.9035,94.5098,0.024523
2168.8325,94.4605,0.024750
2170.7614,94.6574,0.023846
2172.6903,94.5204,0.024474
2174.6193,94.7071,0.023617
2176.5482,94.5429,0.024371
2178.4771,94.7153,0.023580
2180.4061,94.7944,0.023217
2182.3350,94.5214,0.024470
2184.2640,94.6029,0.024096
2186.1929,94.2965,0.025504
2188.1218,94.8458,0.022982
2190.0508,95.1582,0.021554
2191.9797,95.0295,0.022142
2193.9086,95.2079,0.021327
2195.8376,95.4591,0.020183
2197.7665,95.0954,0.021841
2199.6954,94.9931,0.022308
2201.6244,95.4158,0.020380
2203.5533,95.6168,0.019466
2205.4822,95.7814,0.018719
2207.4112,95.4470,0.020238
2209.3401,95.4422,0.020260
2211.2690,95.9500,0.017955
2213.1980,95.3612,0.020628
2215.1269,95.5723,0.019668
2217.0558,95.3717,0.020580
2218.9848,95.6732,0.019210
2220.9137,96.2181,0.016743
2222.8426,95.8024,0.018624
2224.7716,95.7711,0.018766
2226.7005,95.8034,0.018619
2228.6294,95.5763,0.019650
2230.5584,96.2241,0.016716
2232.4873,95.7036,0.019072
2234.4162,96.0068,0.017698
2236.3452,96.1292,0.017144
2238.2741,96.2105,0.016778
2240.2030,95.9797,0.017821
2242.1320,95.6816,0.019172
2244.0609,95.8932,0.018212
2245.9898,95.9179,0.018100
2247.9188,95.9110,0.018131
2249.8477,95.9543,0.017936
2251.7766,95.7309,0.018948
2253.7056,96.3203,0.016282
2255.6345,96.2924,0.016408
2257.5634,96.0858,0.017341
2259.4924,95.8294,0.018501
2261.4213,95.8984,0.018189
2263.3502,96.0059,0.017702
2265.2792,96.0127,0.017671
2267.2081,96.1004,0.017275
2269.1370,96.1856,0.016890
2271.0660,95.7820,0.018716
2272.9949,96.2058,0.016799
2274.9238,96.0743,0.017393
2276.8528,96.3585,0.016110
2278.7817,96.0957,0.017296
2280.7106,95.9305,0.018043
2282.6396,96.6628,0.014741
2284.5685,95.9920,0.017765
2286.4975,96.3091,0.016333
2288.4264,96.3200,0.016283
2290.3553,96.0992,0.017280
2292.2843,96.0452,0.017524
2294.2132,96.2776,0.016475
2296.1421,96.0581,0.017466
2298.0711,95.5231,0.019891
2300.0000,96.0736,0.017396
2301.9289,96.2572,0.016567
2303.8579,96.1581,0.017014
2305.7868,96.1637,0.016989
2307.7157,95.9405,0.017998
2309.6447,96.2561,0.016572
2311.5736,96.1148,0.017210
2313.5025,96.0937,0.017305
2315.4315,96.4491,0.015702
2317.3604,95.9649,0.017887
2319.2893,96.0858,0.017341
2321.2183,96.2082,0.016788
2323.1472,96.1924,0.016859
2325.0761,95.9816,0.017812
2327.0051,96.4150,0.015855
2328.9340,96.2186,0.016741
2330.8629,96.1752,0.016937
2332.7919,96.2789,0.016469
2334.7208,96.2151,0.016757
2336.6497,96.2304,0.016688
2338.5787,96.2477,0.016610
2340.5076,96.1469,0.017065
2342.4365,95.9342,0.018027
2344.3655,96.3285,0.016245
2346.2944,95.9932,0.017759
2348.2233,95.9647,0.017889
2350.1523,96.2803,0.016463
2352.0812,95.9916,0.017767
2354.0101,96.0845,0.017347
2355.9391,95.9164,0.018107
2357.8680,95.9908,0.017770
2359.7969,96.3253,0.016259
2361.7259,95.9677,0.017875
2363.6548,96.3490,0.016153
2365.5837,95.8912,0.018221
2367.5127,96.0734,0.017397
2369.4416,96.3757,0.016033
2371.3705,96.0616,0.017450
2373.2995,96.4134,0.015863
2375.2284,96.4760,0.015580
2377.1573,96.3967,0.015938
2379.0863,96.1454,0.017071
2381.0152,96.1071,0.017245
2382.9442,96.2119,0.016771
2384.8731,96.2088,0.016785
2386.8020,96.1007,0.017273
2388.7310,96.1984,0.016832
2390.6599,95.9956,0.017749
2392.5888,96.1746,0.016940
2394.5178,96.3969,0.015937
2396.4467,95.9370,0.018014
2398.3756,96.1921,0.016861
2400.3046,96.5403,0.015291
2402.2335,96.0055,0.017704
2404.1624,95.9324,0.018035
2406.0914,96.0353,0.017569
2408.0203,95.8329,0.018486
2409.9492,96.2521,0.016590
2411.8782,96.1066,0.017247
2413.8071,95.9090,0.018141
2415.7360,96.4364,0.015759
2417.6650,96.3928,0.015955
2419.5939,96.5658,0.015177
2421.5228,95.7507,0.018858
2423.4518,96.3849,0.015991
2425.3807,96.2741,0.016491
2427.3096,96.3256,0.016258
2429.2386,96.2183,0.016742
2431.1675,96.1218,0.017178
2433.0964,96.2401,0.016644
2435.0254,96.2941,0.016400
2436.9543,96.0725,0.017401
2438.8832,95.6411,0.019355
2440.8122,95.9518,0.017947
2442.7411,95.8928,0.018214
2444.6700,96.4094,0.015881
2446.5990,96.0936,0.017306
2448.5279,96.0490,0.017507
2450.4568,96.1833,0.016901
2452.3858,96.4086,0.015884
2454.3147,95.9909,0.017770
2456.2436,96.3129,0.016315
2458.1726,96.0418,0.017540
2460.1015,96.3454,0.016169
2462.0304,96.1110,0.017227
2463.9594,95.7977,0.018645
2465.8883,96.2085,0.016786
2467.8172,96.2400,0.016644
2469.7462,96.2765,0.016480
2471.6751,95.8001,0.018634
2473.6040,95.7773,0.018737
2475.5330,96.2015,0.016818
2477.4619,95.9729,0.017851
2479.3909,95.6424,0.019350
2481.3198,95.6599,0.019270
2483.2487,95.3912,0.020492
2485.1777,95.6221,0.019442
2487.1066,95.6093,0.019500
2489.0355,95.2698,0.021045
2490.9645,95.0844,0.021891
2492.8934,94.8374,0.023020
2494.8223,95.3371,0.020738
2496.7513,95.0882,0.021873
2498.6802,94.7984,0.023199
2500.6091,94.7433,0.023452
2502.5381,94.5972,0.024122
2504.4670,94.4307,0.024887
2506.3959,94.1773,0.026054
2508.3249,93.8257,0.027678
2510.2538,94.2472,0.025732
2512.1827,93.8658,0.027492
2514.1117,93.8691,0.027477
2516.0406,94.0681,0.026558
2517.9695,94.0900,0.026456
2519.8985,93.7637,0.027965
2521.8274,93.8579,0.027529
2523.7563,94.0697,0.026550
2525.6853,94.0583,0.026603
2527.6142,94.3015,0.025481
2529.5431,94.3383,0.025312
2531.4721,94.6938,0.023679
2533.4010,95.0155,0.022205
2535.3299,95.0340,0.022121
2537.2589,95.1903,0.021407
2539.1878,95.2598,0.021090
2541.1167,94.9475,0.022516
2543.0457,95.4167,0.020375
2544.9746,95.2649,0.021067
2546.9035,95.2662,0.021061
2548.8325,95.4322,0.020305
2550.7614,95.5705,0.019676
2552.6903,95.7080,0.019052
2554.6193,95.6923,0.019123
2556.5482,96.0392,0.017551
2558.4771,96.1073,0.017244
2560.4061,95.7071,0.019056
2562.3350,95.7564,0.018832
2564.2639,96.0988,0.017282
2566.1929,96.1080,0.017241
2568.1218,95.8625,0.018351
2570.0507,96.2418,0.016636
2571.9797,95.9539,0.017937
2573.9086,95.9416,0.017993
2575.8376,96.0255,0.017613
2577.7665,96.4423,0.015732
2579.6954,96.3059,0.016347
2581.6244,96.1827,0.016903
2583.5533,96.2313,0.016684
2585.4822,96.4727,0.015596
2587.4112,96.4688,0.015613
2589.3401,96.5318,0.015330
2591.2690,96.1798,0.016916
2593.1980,96.0045,0.017708
2595.1269,96.3290,0.016243
2597.0558,96.2306,0.016687
2598.9848,96.1244,0.017166
2600.9137,96.2226,0.016723
2602.8426,96.2112,0.016774
2604.7716,96.4234,0.015818
2606.7005,96.0133,0.017669
2608.6294,96.2509,0.016595
2610.5584,96.1990,0.016830
2612.4873,95.7696,0.018772
2614.4162,96.5921,0.015058
2616.3452,96.1308,0.017137
2618.2741,96.5350,0.015315
2620.2030,96.2049,0.016803
2622.1320,96.2263,0.016706
2624.0609,96.4015,0.015916
2625.9898,96.6712,0.014703
2627.9188,96.2978,0.016384
2629.8477,96.2710,0.016505
2631.7766,96.2621,0.016544
2633.7056,96.1293,0.017144
2635.6345,95.9626,0.017898
2637.5634,95.9847,0.017798
2639.4924,96.2951,0.016396
2641.4213,96.1198,0.017187
2643.3502,96.4596,0.015654
2645.2792,96.3089,0.016333
2647.2081,96.3846,0.015992
2649.1370,96.0841,0.017348
2651.0660,96.3631,0.016089
2652.9949,96.1861,0.016888
2654.9238,96.2092,0.016783
2656.8528,96.4927,0.015506
2658.7817,96.3622,0.016093
2660.7106,96.4021,0.015914
2662.6396,96.3906,0.015965
2664.5685,96.4849,0.015541
2666.4974,96.0084,0.017691
2668.4264,96.3967,0.015938
2670.3553,96.2199,0.016735
2672.2843,96.0925,0.017310
2674.2132,96.3728,0.016046
2676.1421,96.0948,0.017300
2678.0711,96.2555,0.016575
2680.0000,96.2622,0.016544
2681.9289,96.1438,0.017079
2683.8579,96.5239,0.015365
2685.7868,96.3169,0.016297
2687.7157,96.2498,0.016600
2689.6447,96.0883,0.017330
2691.5736,96.4048,0.015901
2693.5025,96.0284,0.017600
2695.4315,96.2692,0.016513
2697.3604,96.1626,0.016994
2699.2893,96.3270,0.016252
2701.2183,96.0507,0.017499
2703.1472,96.4626,0.015641
2705.0761,96.2435,0.016629
2707.0051,96.4588,0.015658
2708.9340,96.3108,0.016325
2710.8629,96.6565,0.014769
2712.7919,96.0231,0.017624
2714.7208,96.1781,0.016924
2716.6497,96.1791,0.016919
2718.5787,96.2279,0.016699
2720.5076,96.3820,0.016004
2722.4365,96.5883,0.015076
2724.3655,96.3280,0.016247
2726.2944,95.9646,0.017889
2728.2233,96.4024,0.015912
2730.1523,96.2012,0.016820
2732.0812,96.4187,0.015839
2734.0101,96.1040,0.017259
2735.9391,96.1682,0.016968
2737.8680,96.1069,0.017245
2739.7969,96.2515,0.016592
2741.7259,96.1954,0.016846
2743.6548,96.0823,0.017356
2745.5837,96.4008,0.015919
2747.5127,96.0744,0.017392
2749.4416,96.0504,0.017501
2751.3705,96.4604,0.015651
2753.2995,96.0620,0.017448
2755.2284,96.3577,0.016113
2757.1573,96.5320,0.015329
2759.0863,96.0118,0.017675
2761.0152,96.3502,0.016147
2762.9441,96.1140,0.017213
2764.8731,96.2078,0.016790
2766.8020,96.1651,0.016982
2768.7310,96.1462,0.017068
2770.6599,96.2271,0.016703
2772.5888,96.4043,0.015904
2774.5178,96.2103,0.016778
2776.4467,96.3958,0.015942
2778.3756,96.2401,0.016644
2780.3046,96.1846,0.016894
2782.2335,95.9585,0.017916
2784.1624,95.9855,0.017794
2786.0914,96.2870,0.016432
2788.0203,96.1754,0.016936
2789.9492,96.2729,0.016496
2791.8782,95.9543,0.017935
2793.8071,95.8742,0.018298
2795.7360,96.1927,0.016858
2797.6650,95.6331,0.019392
2799.5939,95.7633,0.018801
2801.5228,96.0319,0.017585
2803.4518,96.0176,0.017649
2805.3807,95.9017,0.018174
2807.3096,95.9256,0.018065
2809.2386,95.8875,0.018238
2811.1675,95.9726,0.017853
2813.0964,95.6378,0.019370
2815.0254,95.9511,0.017950
2816.9543,95.4714,0.020127
2818.8832,96.2411,0.016639
2820.8122,96.0049,0.017707
2822.7411,95.7943,0.018660
2824.6700,95.7908,0.018676
2826.5990,95.6650,0.019247
2828.5279,95.4954,0.020017
2830.4568,95.5416,0.019807
2832.3858,95.5061,0.019969
2834.3147,94.5426,0.024372
2836.2436,94.7985,0.023199
2838.1726,94.4513,0.024792
2840.1015,93.8185,0.027712
2842.0304,93.8558,0.027539
2843.9594,93.1726,0.030712
2845.8883,93.1766,0.030693
2847.8172,92.8968,0.031999
2849.7462,92.5974,0.033401
2851.6751,92.6380,0.033211
2853.6040,92.0116,0.036157
2855.5330,92.5017,0.033850
2857.4619,92.5728,0.033516
2859.3908,92.5732,0.033515
2861.3198,92.9799,0.031611
2863.2487,93.3309,0.029975
2865.1777,93.6899,0.028307
2867.1066,94.2786,0.025587
2869.0355,94.4687,0.024712
2870.9645,94.4344,0.024870
2872.8934,94.9649,0.022437
2874.8223,95.0834,0.021895
2876.7513,94.7866,0.023253
2878.6802,94.9564,0.022476
2880.6091,95.1972,0.021376
2882.5381,95.1912,0.021403
2884.4670,95.0632,0.021988
2886.3959,95.6322,0.019396
2888.3249,94.9871,0.022335
2890.2538,95.2486,0.021141
2892.1827,95.0878,0.021875
2894.1117,94.7746,0.023308
2896.0406,94.3236,0.025380
2897.9695,94.6865,0.023712
2899.8985,94.4948,0.024592
2901.8274,94.8648,0.022895
2903.7563,94.2777,0.025591
2905.6853,93.6957,0.028280
2907.6142,93.4837,0.029264
2909.5431,93.2446,0.030376
2911.4721,93.0160,0.031442
2913.4010,92.1653,0.035433
2915.3299,91.8825,0.036767
2917.2589,91.6345,0.037941
2919.1878,90.9674,0.041114
2921.1167,90.5996,0.042874
2923.0457,90.4584,0.043551
2924.9746,89.9764,0.045871
2926.9035,90.2002,0.044793
2928.8325,90.5482,0.043120
2930.7614,90.2803,0.044407
2932.6903,90.2098,0.044746
2934.6193,91.0159,0.040883
2936.5482,91.2141,0.039938
2938.4771,91.9662,0.036372
2940.4061,92.1708,0.035407
2942.3350,93.1520,0.030808
2944.2639,93.2475,0.030363
2946.1929,93.2972,0.030131
2948.1218,93.9733,0.026995
2950.0507,94.2782,0.025589
2951.9797,94.0410,0.026683
2953.9086,94.3994,0.025031
2955.8375,94.4982,0.024576
2957.7665,95.1602,0.021545
2959.6954,94.7986,0.023198
2961.6244,94.9693,0.022417
2963.5533,95.1492,0.021595
2965.4822,94.9038,0.022716
2967.4112,95.5224,0.019895
2969.3401,95.4085,0.020413
2971.2690,95.3565,0.020650
2973.1980,95.5077,0.019962
2975.1269,95.5167,0.019921
2977.0558,95.4571,0.020192
2978.9848,95.2751,0.021020
2980.9137,95.3673,0.020601
2982.8426,95.5505,0.019767
2984.7716,95.4743,0.020114
2986.7005,95.9992,0.017732
2988.6294,95.2585,0.021096
2990.5584,95.2679,0.021054
2992.4873,95.6148,0.019475
2994.4162,95.3853,0.020518
2996.3452,95.3814,0.020536
2998.2741,95.4922,0.020032
3000.2030,95.0638,0.021985
3002.1320,95.3922,0.020487
3004.0609,95.5295,0.019862
3005.9898,95.3395,0.020727
3007.9188,95.5992,0.019546
3009.8477,95.2069,0.021331
3011.7766,95.4645,0.020158
3013.7056,95.4357,0.020289
3015.6345,95.4753,0.020109
3017.5634,95.4592,0.020182
3019.4924,95.4652,0.020155
3021.4213,95.4622,0.020169
3023.3502,95.3968,0.020466
3025.2792,95.1829,0.021441
3027.2081,95.5325,0.019849
3029.1370,95.2215,0.021265
3031.0660,95.2728,0.021031
3032.9949,95.0924,0.021854
3034.9238,95.2328,0.021213
3036.8528,94.8284,0.023062
3038.7817,94.9270,0.022610
3040.7106,95.0886,0.021872
3042.6396,95.2897,0.020954
3044.5685,95.1734,0.021485
3046.4974,95.1241,0.021709
3048.4264,95.0006,0.022274
3050.3553,95.2056,0.021338
3052.2842,94.3755,0.025141
3054.2132,94.6725,0.023776
3056.1421,95.0986,0.021826
3058.0711,95.0357,0.022113
3060.0000,94.2617,0.025665
3061.9289,94.9804,0.022366
3063.8579,95.0050,0.022253
3065.7868,94.8175,0.023111
3067.7157,94.7397,0.023468
3069.6447,94.3893,0.025077
3071.5736,94.3275,0.025361
3073.5025,94.2105,0.025901
3075.4315,94.6382,0.023933
3077.3604,94.4419,0.024835
3079.2893,94.5013,0.024562
3081.2183,94.1352,0.026248
3083.1472,94.1551,0.026156
3085.0761,94.3848,0.025098
3087.0051,94.2208,0.025853
3088.9340,93.9068,0.027303
3090.8629,94.1348,0.026250
3092.7919,93.7917,0.027835
3094.7208,94.0461,0.026659
3096.6497,93.8861,0.027399
3098.5787,93.6619,0.028437
3100.5076,93.6540,0.028474
3102.4365,94.1650,0.026111
3104.3655,93.7888,0.027849
3106.2944,93.6281,0.028594
3108.2233,93.6022,0.028714
3110.1523,93.7164,0.028184
3112.0812,93.3951,0.029676
3114.0101,93.5046,0.029167
3115.9391,93.1944,0.030610
3117.8680,92.9155,0.031912
3119.7969,93.1741,0.030705
3121.7259,93.0428,0.031317
3123.6548,93.3290,0.029984
3125.5837,92.8592,0.032175
3127.5127,93.0507,0.031280
3129.4416,92.5754,0.033504
3131.3705,92.8401,0.032265
3133.2995,92.4505,0.034091
3135.2284,92.3655,0.034490
3137.1573,92.6084,0.033350
3139.0863,92.1378,0.035562
3141.0152,92.0189,0.036123
3142.9441,91.9714,0.036347
3144.8731,91.9647,0.036379
3146.8020,91.8059,0.037130
3148.7310,91.8030,0.037143
3150.6599,91.9604,0.036399
3152.5888,91.2954,0.039551
3154.5178,91.8493,0.036924
3156.4467,91.2512,0.039761
3158.3756,91.1535,0.040227
3160.3046,91.2469,0.039782
3162.2335,90.8549,0.041651
3164.1624,90.7042,0.042372
3166.0914,90.9456,0.041218
3168.0203,90.9004,0.041434
3169.9492,90.8257,0.041791
3171.8782,90.5945,0.042898
3173.8071,90.4491,0.043596
3175.7360,90.1247,0.045156
3177.6650,90.2914,0.044353
3179.5939,90.1618,0.044977
3181.5228,89.9058,0.046212
3183.4518,90.0017,0.045749
3185.3807,89.8883,0.046297
3187.3096,89.7623,0.046906
3189.2386,89.2447,0.049418
3191.1675,89.5660,0.047857
3193.0964,88.9880,0.050669
3195.0254,88.7343,0.051909
3196.9543,89.2558,0.049364
3198.8832,88.5380,0.052870
3200.8122,88.7217,0.051970
3202.7411,88.5295,0.052912
3204.6700,88.4113,0.053492
3206.5990,88.2691,0.054192
3208.5279,88.3693,0.053698
3210.4568,88.1684,0.054687
3212.3858,87.7831,0.056589
3214.3147,87.5423,0.057782
3216.2436,87.6319,0.057338
3218.1726,87.3076,0.058948
3220.1015,87.1972,0.059497
3222.0304,87.2096,0.059436
3223.9594,87.2221,0.059374
3225.8883,86.4486,0.063242
3227.8172,86.8525,0.061218
3229.7462,86.3241,0.063868
3231.6751,86.0951,0.065021
3233.6040,86.4591,0.063189
3235.5330,86.0835,0.065080
3237.4619,86.2930,0.064024
3239.3908,85.7492,0.066770
3241.3198,85.5373,0.067845
3243.2487,85.2111,0.069504
3245.1777,85.2743,0.069182
3247.1066,85.1744,0.069691
3249.0355,84.8728,0.071231
3250.9645,85.0461,0.070345
3252.8934,84.8296,0.071452
3254.8223,84.7441,0.071891
3256.7513,84.2964,0.074191
3258.6802,84.5295,0.072992
3260.6091,83.9336,0.076064
3262.5381,84.0631,0.075395
3264.4670,83.7767,0.076877
3266.3959,83.3136,0.079284
3268.3249,83.4592,0.078526
3270.2538,83.1413,0.080183
3272.1827,83.2345,0.079697
3274.1117,82.7294,0.082340
3276.0406,82.9405,0.081233
3277.9695,82.6637,0.082685
3279.8985,82.3422,0.084378
3281.8274,82.4131,0.084004
3283.7563,82.4874,0.083612
3285.6853,82.3959,0.084094
3287.6142,81.9128,0.086648
3289.5431,82.0509,0.085917
3291.4721,81.8013,0.087240
3293.4010,81.5566,0.088541
3295.3299,81.4359,0.089184
3297.2589,80.9095,0.092000
3299.1878,81.1583,0.090667
3301.1167,81.1667,0.090622
3303.0457,80.7853,0.092667
3304.9746,80.7845,0.092672
3306.9035,80.5581,0.093891
3308.8325,79.8942,0.097485
3310.7614,80.0819,0.096466
3312.6903,80.1179,0.096270
3314.6193,79.8399,0.097780
3316.5482,80.1077,0.096326
3318.4771,79.6995,0.098545
3320.4061,79.6319,0.098913
3322.3350,79.4298,0.100016
3324.2639,79.3513,0.100446
3326.1929,79.3225,0.100604
3328.1218,79.0699,0.101989
3330.0507,79.0774,0.101948
3331.9797,78.6881,0.104091
3333.9086,78.9648,0.102567
3335.8375,78.5196,0.105022
3337.7665,78.5668,0.104761
3339.6954,78.5231,0.105003
3341.6244,78.5442,0.104886
3343.5533,78.2358,0.106594
3345.4822,78.4036,0.105664
3347.4112,77.8647,0.108660
3349.3401,78.1418,0.107117
3351.2690,77.6503,0.109857
3353.1980,77.5864,0.110215
3355.1269,77.6343,0.109947
3357.0558,77.4251,0.111118
3358.9848,77.4984,0.110707
3360.9137,77.6164,0.110046
3362.8426,77.6255,0.109996
3364.7716,77.1579,0.112619
3366.7005,77.0875,0.113016
3368.6294,77.2727,0.111974
3370.5584,77.2814,0.111925
3372.4873,77.1754,0.112521
3374.4162,77.2909,0.111872
3376.3452,77.2662,0.112010
3378.2741,77.0399,0.113284
3380.2030,77.1308,0.112772
3382.1320,76.9422,0.113836
3384.0609,76.8409,0.114407
3385.9898,76.9565,0.113755
3387.9188,76.5759,0.115908
3389.8477,77.0590,0.113177
3391.7766,76.9162,0.113982
3393.7056,76.8947,0.114103
3395.6345,76.9040,0.114051
3397.5634,77.0926,0.112987
3399.4924,76.9763,0.113643
3401.4213,76.6489,0.115494
3403.3502,77.0415,0.113276
3405.2792,76.7165,0.115111
3407.2081,77.2161,0.112292
3409.1370,76.9617,0.113725
3411.0660,76.8683,0.114253
3412.9949,77.1053,0.112916
3414.9238,76.7630,0.114848
3416.8528,76.9925,0.113551
3418.7817,76.9452,0.113819
3420.7106,76.9250,0.113933
3422.6396,77.0905,0.112999
3424.5685,77.1787,0.112503
3426.4974,77.0675,0.113129
3428.4264,77.3693,0.111431
3430.3553,77.5608,0.110358
3432.2842,78.0136,0.107830
3434.2132,77.6599,0.109803
3436.1421,77.6558,0.109826
3438.0711,77.2725,0.111975
3440.0000,77.7923,0.109063
3441.9289,77.9140,0.108385
3443.8579,77.8547,0.108715
3445.7868,77.6634,0.109783
3447.7157,78.0665,0.107535
3449.6447,78.3454,0.105986
3451.5736,78.1685,0.106968
3453.5025,78.0441,0.107660
3455.4315,77.9804,0.108015
3457.3604,78.5202,0.105019
3459.2893,78.1563,0.107036
3461.2183,78.6557,0.104270
3463.1472,78.6564,0.104266
3465.0761,78.8872,0.102993
3467.0051,78.7684,0.103648
3468.9340,79.2319,0.101100
3470.8629,79.2719,0.100881
3472.7919,79.2582,0.100956
3474.7208,79.7088,0.098494
3476.6497,79.2675,0.100905
3478.5787,79.8263,0.097854
3480.5076,79.9502,0.097180
3482.4365,79.6512,0.098808
3484.3655,80.1558,0.096065
3486.2944,80.5204,0.094094
3488.2233,80.7300,0.092965
3490.1523,80.5180,0.094107
3492.0812,80.5477,0.093947
3494.0101,80.8315,0.092419
3495.9391,80.8804,0.092157
3497.8680,80.9574,0.091744
3499.7969,81.2343,0.090261
3501.7259,81.2298,0.090285
3503.6548,81.3763,0.089502
3505.5837,81.7487,0.087519
3507.5127,81.6367,0.088114
3509.4416,81.9212,0.086603
3511.3705,81.5582,0.088533
3513.2995,82.2065,0.085094
3515.2284,82.4750,0.083678
3517.1573,82.6373,0.082824
3519.0863,82.5652,0.083203
3521.0152,82.7001,0.082494
3522.9441,82.9242,0.081319
3524.8731,83.1098,0.080348
3526.8020,83.0993,0.080403
3528.7309,83.1853,0.079953
3530.6599,83.6516,0.077526
3532.5888,83.6501,0.077534
3534.5177,84.1120,0.075142
3536.4467,83.8544,0.076474
3538.3756,84.4777,0.073258
3540.3046,84.5764,0.072751
3542.2335,84.3858,0.073730
3544.1624,84.6503,0.072372
3546.0914,84.6347,0.072452
3548.0203,84.9732,0.070718
3549.9492,84.9930,0.070617
3551.8782,85.2798,0.069154
3553.8071,85.2065,0.069527
3555.7360,85.4067,0.068508
3557.6650,85.7170,0.066933
3559.5939,85.9057,0.065978
3561.5228,85.8260,0.066381
3563.4518,85.9008,0.066003
3565.3807,86.2243,0.064370
3567.3096,86.1735,0.064626
3569.2386,86.3434,0.063771
3571.1675,86.5764,0.062600
3573.0964,86.9657,0.060652
3575.0254,86.9363,0.060799
3576.9543,86.7702,0.061629
3578.8832,86.8672,0.061144
3580.8122,87.0958,0.060003
3582.7411,87.0794,0.060084
3584.6700,87.3495,0.058739
3586.5990,87.4743,0.058120
3588.5279,87.7746,0.056631
3590.4568,87.6643,0.057177
3592.3858,87.7268,0.056868
3594.3147,87.5034,0.057975
3596.2436,87.4479,0.058251
3598.1726,87.6220,0.057387
3600.1015,87.2113,0.059427
3602.0304,87.1379,0.059793
3603.9594,86.4995,0.062987
3605.8883,86.4626,0.063172
3607.8172,85.4955,0.068057
3609.7462,85.0658,0.070245
3611.6751,84.3165,0.074087
3613.6040,83.7909,0.076803
3615.5330,83.1533,0.080121
3617.4619,83.2778,0.079471
3619.3908,83.3723,0.078978
3621.3198,83.9823,0.075812
3623.2487,84.5086,0.073099
3625.1776,85.5532,0.067764
3627.1066,85.7267,0.066884
3629.0355,86.6691,0.062136
3630.9644,88.0517,0.055262
3632.8934,88.3214,0.053934
3634.8223,88.8236,0.051472
3636.7513,89.6744,0.047332
3638.6802,90.0206,0.045658
3640.6091,90.4191,0.043740
3642.5381,90.7653,0.042080
3644.4670,90.7098,0.042346
3646.3959,90.8106,0.041863
3648.3249,90.8642,0.041607
3650.2538,91.2454,0.039789
3652.1827,91.5072,0.038545
3654.1117,91.1281,0.040348
3656.0406,91.8430,0.036954
3657.9695,91.7716,0.037291
3659.8985,91.4082,0.039015
3661.8274,91.4718,0.038713
3663.7563,91.5911,0.038147
3665.6853,92.3578,0.034527
3667.6142,91.7912,0.037199
3669.5431,92.2249,0.035152
3671.4721,92.0986,0.035747
3673.4010,92.2512,0.035028
3675.3299,91.9782,0.036315
3677.2589,91.8415,0.036961
3679.1878,91.9489,0.036454
3681.1167,91.6127,0.038044
3683.0457,91.5268,0.038452
3684.9746,90.9180,0.041350
3686.9035,90.2818,0.044400
3688.8325,90.1198,0.045180
3690.7614,89.4365,0.048485
3692.6903,89.0871,0.050185
3694.6193,89.0322,0.050453
3696.5482,89.3312,0.048997
3698.4771,89.5719,0.047828
3700.4061,90.1030,0.045261
3702.3350,90.7491,0.042158
3704.2639,91.5622,0.038284
3706.1929,91.8602,0.036873
3708.1218,92.4259,0.034206
3710.0507,92.9619,0.031695
3711.9797,93.3013,0.030112
3713.9086,93.3263,0.029996
3715.8375,93.3714,0.029786
3717.7665,93.9101,0.027288
3719.6954,93.7072,0.028227
3721.6243,93.9021,0.027325
3723.5533,94.2358,0.025784
3725.4822,94.2751,0.025603
3727.4111,94.0588,0.026601
3729.3401,94.3820,0.025111
3731.2690,94.1618,0.026125
3733.1980,94.3622,0.025202
3735.1269,94.4456,0.024818
3737.0558,94.7151,0.023581
3738.9848,94.8371,0.023022
3740.9137,94.6703,0.023786
3742.8426,94.6043,0.024089
3744.7716,94.6853,0.023717
3746.7005,94.5611,0.024288
3748.6294,94.5986,0.024115
3750.5584,94.7200,0.023558
3752.4873,94.8333,0.023039
3754.4162,94.6970,0.023664
3756.3452,94.9143,0.022668
3758.2741,94.8580,0.022926
3760.2030,94.9933,0.022307
3762.1320,95.0404,0.022092
3764.0609,95.4394,0.020272
3765.9898,95.0063,0.022247
3767.9188,94.7855,0.023258
3769.8477,95.2033,0.021348
3771.7766,94.9555,0.022480
3773.7056,95.0080,0.022240
3775.6345,95.1205,0.021726
3777.5634,94.8564,0.022933
3779.4924,94.5309,0.024426
3781.4213,95.1637,0.021529
3783.3502,95.3594,0.020636
3785.2792,95.1836,0.021438
3787.2081,95.1221,0.021718
3789.1370,95.2679,0.021053
3791.0660,95.0255,0.022160
3792.9949,95.4819,0.020079
3794.9238,94.9401,0.022550
3796.8528,95.5821,0.019623
3798.7817,95.3194,0.020819
3800.7106,95.0780,0.021920
