wavenumber_cm-1,transmittance_percent,absorbance
2118.6802,95.4083,0.020414
2120.6091,95.2820,0.020989
2122.5381,95.7660,0.018789
2124.4670,95.4407,0.020266
2126.3959,95.3718,0.020580
2128.3249,95.3008,0.020903
2130.2538,95.2460,0.021153
2132.1827,95.2343,0.021207
2134.1117,95.0538,0.022031
2136.0406,94.9009,0.022730
2137.9695,95.0551,0.022025
2139.8985,95.0875,0.021876
2141.8274,94.8946,0.022758
2143.7563,95.1683,0.021508
2145.6853,94.8879,0.022789
2147.6142,94.4807,0.024657
2149.5431,94.6708,0.023784
2151.4721,94.4690,0.024710
2153.4010,94.8346,0.023033
2155.3299,94.7707,0.023326
2157.2589,94.3519,0.025249
2159.1878,94.2857,0.025554
2161.1167,94.1939,0.025977
2163.0457,94.7552,0.023397
2164.9746,94.5287,0.024436
2166.9035,94.7404,0.023465
2168.8325,94.5481,0.024347
2170.7614,94.8891,0.022784
2172.6903,94.7537,0.023404
2174.6193,94.7904,0.023236
2176.5482,95.3571,0.020647
2178.4771,95.0392,0.022097
2180.4061,94.9385,0.022558
2182.3350,95.3892,0.020501
2184.2640,95.2280,0.021235
2186.1929,95.2870,0.020966
2188.1218,95.3623,0.020623
2190.0508,95.5391,0.019819
2191.9797,95.5724,0.019667
2193.9086,95.4379,0.020279
2195.8376,95.4085,0.020413
2197.7665,95.7015,0.019081
2199.6954,95.8133,0.018574
2201.6244,95.8100,0.018589
2203.5533,95.4694,0.020136
2205.4822,95.9694,0.017867
2207.4112,96.1900,0.016870
2209.3401,95.8535,0.018392
2211.2690,96.0723,0.017402
2213.1980,95.7956,0.018654
2215.1269,96.0359,0.017566
2217.0558,96.0534,0.017487
2218.9848,96.4213,0.015827
2220.9137,96.0181,0.017647
2222.8426,95.9899,0.017774
2224.7716,96.2570,0.016568
2226.7005,96.6240,0.014915
2228.6294,96.2695,0.016511
2230.5584,96.6775,0.014674
2232.4873,96.6437,0.014826
2234.4162,96.2665,0.016525
2236.3452,96.1391,0.017100
2238.2741,96.4714,0.015601
2240.2030,96.3382,0.016202
2242.1320,96.4925,0.015507
2244.0609,96.2089,0.016785
2245.9898,96.5612,0.015197
2247.9188,96.4282,0.015796
2249.8477,96.3645,0.016083
2251.7766,96.4344,0.015768
2253.7056,96.5708,0.015154
2255.6345,96.8246,0.014014
2257.5634,96.1395,0.017098
2259.4924,96.6135,0.014962
2261.4213,96.0287,0.017599
2263.3502,96.3956,0.015943
2265.2792,96.3815,0.016006
2267.2081,96.1594,0.017008
2269.1370,96.7101,0.014528
2271.0660,96.5512,0.015242
2272.9949,96.5006,0.015470
2274.9238,96.4130,0.015864
2276.8528,96.2205,0.016733
2278.7817,96.6086,0.014984
2280.7106,96.0505,0.017500
2282.6396,96.0947,0.017300
2284.5685,96.4629,0.015640
2286.4975,96.6297,0.014889
2288.4264,96.2503,0.016598
2290.3553,96.6406,0.014840
2292.2843,96.3179,0.016293
2294.2132,96.3794,0.016016
2296.1421,96.0025,0.017718
2298.0711,96.5535,0.015232
2300.0000,96.7077,0.014539
2301.9289,96.3463,0.016165
2303.8579,96.3918,0.015960
2305.7868,96.6505,0.014796
2307.7157,96.5142,0.015409
2309.6447,96.4897,0.015519
2311.5736,96.5094,0.015430
2313.5025,96.3298,0.016239
2315.4315,96.7272,0.014452
2317.3604,96.2889,0.016424
2319.2893,96.5580,0.015212
2321.2183,96.9757,0.013337
2323.1472,96.2614,0.016548
2325.0761,96.0954,0.017297
2327.0051,96.0227,0.017626
2328.9340,96.7442,0.014375
2330.8629,96.6430,0.014830
2332.7919,96.3292,0.016242
2334.7208,96.3032,0.016359
2336.6497,96.4818,0.015554
2338.5787,96.7593,0.014307
2340.5076,96.5764,0.015129
2342.4365,96.7617,0.014297
2344.3655,96.4309,0.015784
2346.2944,96.2825,0.016453
2348.2233,96.4021,0.015914
2350.1523,96.3325,0.016227
2352.0812,96.0377,0.017558
2354.0101,96.7880,0.014179
2355.9391,96.3450,0.016171
2357.8680,96.0220,0.017629
2359.7969,96.5760,0.015131
2361.7259,96.6042,0.015004
2363.6548,96.2873,0.016431
2365.5837,96.7341,0.014421
2367.5127,96.4779,0.015572
2369.4416,96.5327,0.015325
2371.3705,96.7608,0.014301
2373.2995,96.2768,0.016479
2375.2284,96.4960,0.015491
2377.1573,96.4742,0.015589
2379.0863,96.4942,0.015499
2381.0152,96.4095,0.015880
2382.9442,96.5481,0.015256
2384.8731,96.5167,0.015397
2386.8020,96.5510,0.015243
2388.7310,96.7816,0.014207
2390.6599,96.5935,0.015052
2392.5888,96.7844,0.014194
2394.5178,96.0474,0.017514
2396.4467,96.3841,0.015995
2398.3756,96.2838,0.016447
2400.3046,96.7759,0.014233
2402.2335,96.7651,0.014281
2404.1624,96.5276,0.015349
2406.0914,96.4808,0.015559
2408.0203,96.5616,0.015195
2409.9492,96.4466,0.015713
2411.8782,96.8037,0.014108
2413.8071,96.4193,0.015836
2415.7360,96.5537,0.015231
2417.6650,96.4710,0.015603
2419.5939,96.6205,0.014931
2421.5228,96.1382,0.017104
2423.4518,96.5826,0.015101
2425.3807,96.3508,0.016145
2427.3096,96.8142,0.014061
2429.2386,96.2493,0.016603
2431.1675,96.3911,0.015963
2433.0964,96.6250,0.014910
2435.0254,96.7959,0.014143
2436.9543,96.7027,0.014561
2438.8832,96.7706,0.014256
2440.8122,96.1396,0.017098
2442.7411,96.4984,0.015480
2444.6700,96.2771,0.016477
2446.5990,96.1500,0.017051
2448.5279,96.5583,0.015210
2450.4568,96.8466,0.013916
2452.3858,96.4462,0.015715
2454.3147,96.5063,0.015444
2456.2436,96.3639,0.016085
2458.1726,96.3203,0.016282
2460.1015,96.5876,0.015079
2462.0304,96.5021,0.015463
2463.9594,96.3578,0.016113
2465.8883,96.4248,0.015811
2467.8172,96.2608,0.016551
2469.7462,96.2721,0.016499
2471.6751,96.3743,0.016039
2473.6040,96.3770,0.016027
2475.5330,95.9696,0.017866
2477.4619,95.7911,0.018675
2479.3909,96.3073,0.016341
2481.3198,96.1421,0.017086
2483.2487,95.7171,0.019010
2485.1777,95.9018,0.018173
2487.1066,95.5775,0.019644
2489.0355,95.9258,0.018065
2490.9645,95.1475,0.021602
2492.8934,95.2838,0.020981
2494.8223,95.2091,0.021322
2496.7513,94.6776,0.023753
2498.6802,94.9509,0.022501
2500.6091,94.5296,0.024432
2502.5381,94.2538,0.025701
2504.4670,94.4259,0.024909
2506.3959,93.9876,0.026929
2508.3249,93.7376,0.028086
2510.2538,93.8630,0.027505
2512.1827,93.7749,0.027913
2514.1117,93.6151,0.028654
2516.0406,93.5916,0.028763
2517.9695,93.5126,0.029130
2519.8985,93.5405,0.029000
2521.8274,93.3737,0.029775
2523.7563,94.0127,0.026813
2525.6853,93.4453,0.029443
2527.6142,93.9013,0.027328
2529.5431,94.2049,0.025926
2531.4721,94.3042,0.025469
2533.4010,94.6807,0.023739
2535.3299,94.5880,0.024164
2537.2589,94.8029,0.023178
2539.1878,94.9853,0.022344
2541.1167,95.1879,0.021418
2543.0457,95.2250,0.021249
2544.9746,95.4432,0.020255
2546.9035,95.5610,0.019719
2548.8325,95.8253,0.018520
2550.7614,96.1176,0.017197
2552.6903,95.8481,0.018416
2554.6193,96.1997,0.016826
2556.5482,95.8986,0.018188
2558.4771,96.1784,0.016923
2560.4061,96.0224,0.017627
2562.3350,96.5957,0.015042
2564.2639,96.3788,0.016018
2566.1929,96.3289,0.016244
2568.1218,96.1811,0.016910
2570.0507,96.3325,0.016227
2571.9797,96.6145,0.014958
2573.9086,96.6910,0.014614
2575.8376,96.7442,0.014375
2577.7665,96.4200,0.015833
2579.6954,96.4286,0.015794
2581.6244,96.4796,0.015564
2583.5533,96.4966,0.015488
2585.4822,96.8075,0.014091
2587.4112,96.6625,0.014742
2589.3401,96.5160,0.015401
2591.2690,96.3041,0.016355
2593.1980,96.5992,0.015027
2595.1269,96.8917,0.013713
2597.0558,96.6998,0.014575
2598.9848,96.6070,0.014992
2600.9137,96.6784,0.014670
2602.8426,96.4757,0.015582
2604.7716,97.0998,0.012782
2606.7005,96.3820,0.016004
2608.6294,96.5838,0.015096
2610.5584,96.6211,0.014928
2612.4873,96.7411,0.014389
2614.4162,96.7282,0.014447
2616.3452,96.0718,0.017404
2618.2741,96.3951,0.015945
2620.2030,96.9542,0.013433
2622.1320,96.1971,0.016838
2624.0609,96.5379,0.015302
2625.9898,96.4537,0.015681
2627.9188,96.5184,0.015390
2629.8477,96.6358,0.014862
2631.7766,96.5590,0.015207
2633.7056,96.4648,0.015631
2635.6345,96.5134,0.015412
2637.5634,96.6454,0.014819
2639.4924,96.5750,0.015135
2641.4213,96.6911,0.014613
2643.3502,96.0899,0.017322
2645.2792,96.3301,0.016238
2647.2081,96.7975,0.014136
2649.1370,96.4568,0.015667
2651.0660,97.0380,0.013058
2652.9949,96.9442,0.013478
2654.9238,96.4833,0.015548
2656.8528,96.3300,0.016239
2658.7817,96.7120,0.014520
2660.7106,96.4847,0.015542
2662.6396,96.3846,0.015993
2664.5685,96.2856,0.016439
2666.4974,96.7755,0.014235
2668.4264,96.6636,0.014737
2670.3553,96.5284,0.015345
2672.2843,96.4121,0.015868
2674.2132,96.4376,0.015754
2676.1421,96.6595,0.014755
2678.0711,97.2432,0.012141
2680.0000,96.6769,0.014677
2681.9289,96.7915,0.014163
2683.8579,96.6672,0.014721
2685.7868,96.7873,0.014181
2687.7157,96.3899,0.015969
2689.6447,97.0489,0.013009
2691.5736,96.5716,0.015151
2693.5025,96.6510,0.014794
2695.4315,96.4447,0.015722
2697.3604,96.9786,0.013324
2699.2893,96.5660,0.015176
2701.2183,96.9433,0.013482
2703.1472,97.0161,0.013156
2705.0761,96.8507,0.013897
2707.0051,96.6443,0.014824
2708.9340,97.0078,0.013193
2710.8629,96.6678,0.014718
2712.7919,97.0000,0.013228
2714.7208,96.5885,0.015074
2716.6497,96.8230,0.014021
2718.5787,96.5743,0.015139
2720.5076,96.6736,0.014692
2722.4365,96.5881,0.015076
2724.3655,96.8807,0.013763
2726.2944,96.4858,0.015536
2728.2233,96.9091,0.013635
2730.1523,96.3854,0.015989
2732.0812,96.8529,0.013887
2734.0101,96.7848,0.014193
2735.9391,96.5318,0.015330
2737.8680,96.4559,0.015671
2739.7969,96.7551,0.014326
2741.7259,96.1674,0.016972
2743.6548,96.7929,0.014156
2745.5837,96.9537,0.013436
2747.5127,96.4500,0.015698
2749.4416,96.7889,0.014174
2751.3705,96.4802,0.015562
2753.2995,96.7683,0.014267
2755.2284,96.4115,0.015871
2757.1573,96.5871,0.015081
2759.0863,96.7456,0.014369
2761.0152,96.3341,0.016220
2762.9441,96.4647,0.015632
2764.8731,97.1202,0.012690
2766.8020,96.7376,0.014405
2768.7310,97.0212,0.013133
2770.6599,96.5022,0.015463
2772.5888,96.2919,0.016410
2774.5178,96.4663,0.015625
2776.4467,96.7474,0.014361
2778.3756,96.9465,0.013468
2780.3046,96.2990,0.016378
2782.2335,96.7683,0.014267
2784.1624,96.5275,0.015349
2786.0914,96.6328,0.014875
2788.0203,96.9339,0.013524
2789.9492,96.5626,0.015191
2791.8782,96.4032,0.015908
2793.8071,96.6464,0.014814
2795.7360,96.5972,0.015036
2797.6650,96.5897,0.015069
2799.5939,96.6415,0.014836
2801.5228,96.6171,0.014946
2803.4518,96.7721,0.014250
2805.3807,96.4238,0.015816
2807.3096,96.3112,0.016323
2809.2386,96.6770,0.014677
2811.1675,96.8090,0.014084
2813.0964,96.6567,0.014768
2815.0254,96.9146,0.013611
2816.9543,96.5444,0.015273
2818.8832,96.1672,0.016973
2820.8122,96.2921,0.016409
2822.7411,96.2954,0.016394
2824.6700,96.2318,0.016682
2826.5990,96.2331,0.016675
2828.5279,96.0042,0.017710
2830.4568,96.3157,0.016303
2832.3858,96.0485,0.017510
2834.3147,95.6815,0.019172
2836.2436,95.3676,0.020599
2838.1726,95.5735,0.019663
2840.1015,95.3794,0.020546
2842.0304,94.7371,0.023480
2843.9594,94.7580,0.023384
2845.8883,94.3082,0.025451
2847.8172,93.9907,0.026915
2849.7462,93.8468,0.027581
2851.6751,93.7436,0.028058
2853.6040,93.8638,0.027502
2855.5330,93.5873,0.028783
2857.4619,93.6805,0.028351
2859.3908,93.5224,0.029085
2861.3198,94.0096,0.026828
2863.2487,94.5545,0.024318
2865.1777,94.4690,0.024711
2867.1066,94.7195,0.023560
2869.0355,94.8434,0.022993
2870.9645,95.0931,0.021851
2872.8934,95.2331,0.021212
2874.8223,95.6604,0.019268
2876.7513,95.6474,0.019327
2878.6802,95.8581,0.018371
2880.6091,95.7017,0.019080
2882.5381,96.0843,0.017348
2884.4670,95.7849,0.018703
2886.3959,96.0616,0.017450
2888.3249,95.8086,0.018596
2890.2538,96.0101,0.017683
2892.1827,95.5824,0.019622
2894.1117,96.2192,0.016738
2896.0406,95.5689,0.019683
2897.9695,95.6591,0.019274
2899.8985,95.3213,0.020810
2901.8274,95.0239,0.022167
2903.7563,95.1994,0.021366
2905.6853,94.9639,0.022441
2907.6142,94.7676,0.023340
2909.5431,94.4181,0.024945
2911.4721,93.8350,0.027635
2913.4010,93.7905,0.027841
2915.3299,92.8587,0.032178
2917.2589,92.8380,0.032274
2919.1878,92.2965,0.034815
2921.1167,92.2894,0.034848
2923.0457,92.0285,0.036078
2924.9746,91.8709,0.036822
2926.9035,92.3012,0.034793
2928.8325,92.0901,0.035787
2930.7614,92.3041,0.034779
2932.6903,92.4123,0.034270
2934.6193,93.0396,0.031332
2936.5482,93.4765,0.029297
2938.4771,93.5746,0.028842
2940.4061,94.3008,0.025485
2942.3350,94.1637,0.026116
2944.2639,94.3819,0.025111
2946.1929,94.8806,0.022823
2948.1218,94.9624,0.022448
2950.0507,95.3219,0.020807
2951.9797,95.3139,0.020844
2953.9086,95.9045,0.018161
2955.8375,95.4900,0.020042
2957.7665,95.6505,0.019313
2959.6954,96.1130,0.017218
2961.6244,96.0898,0.017323
2963.5533,95.5376,0.019826
2965.4822,96.0764,0.017383
2967.4112,96.1451,0.017073
2969.3401,96.2322,0.016680
2971.2690,96.0848,0.017345
2973.1980,96.1979,0.016835
2975.1269,95.7037,0.019071
2977.0558,95.7616,0.018808
2978.9848,96.2278,0.016699
2980.9137,95.9147,0.018115
2982.8426,96.1819,0.016907
2984.7716,96.1480,0.017060
2986.7005,95.7119,0.019034
2988.6294,96.1583,0.017013
2990.5584,95.8431,0.018439
2992.4873,96.1249,0.017164
2994.4162,95.8316,0.018491
2996.3452,95.7025,0.019077
2998.2741,96.1249,0.017164
3000.2030,95.5448,0.019793
3002.1320,95.7962,0.018652
3004.0609,95.8332,0.018484
3005.9898,95.7412,0.018901
3007.9188,95.8270,0.018512
3009.8477,95.8821,0.018262
3011.7766,96.0185,0.017645
3013.7056,95.5961,0.019560
3015.6345,95.8826,0.018260
3017.5634,95.7494,0.018864
3019.4924,95.7591,0.018820
3021.4213,95.7890,0.018684
3023.3502,95.7618,0.018808
3025.2792,95.7099,0.019043
3027.2081,95.7841,0.018707
3029.1370,95.6966,0.019104
3031.0660,95.5026,0.019985
3032.9949,95.6976,0.019099
3034.9238,95.2862,0.020970
3036.8528,95.6122,0.019487
3038.7817,95.2310,0.021222
3040.7106,95.6286,0.019412
3042.6396,95.4948,0.020020
3044.5685,95.5169,0.019920
3046.4974,95.0227,0.022173
3048.4264,95.2615,0.021083
3050.3553,95.4243,0.020341
3052.2842,95.3033,0.020892
3054.2132,95.3673,0.020601
3056.1421,95.4744,0.020113
3058.0711,94.9341,0.022578
3060.0000,95.1637,0.021529
3061.9289,94.9754,0.022389
3063.8579,94.8164,0.023117
3065.7868,94.9937,0.022305
3067.7157,94.8784,0.022833
3069.6447,94.8520,0.022953
3071.5736,94.8953,0.022755
3073.5025,94.7279,0.023522
3075.4315,94.7459,0.023440
3077.3604,94.7411,0.023462
3079.2893,94.9182,0.022650
3081.2183,94.5994,0.024112
3083.1472,94.3868,0.025089
3085.0761,94.5630,0.024279
3087.0051,94.5151,0.024499
3088.9340,94.2050,0.025926
3090.8629,94.3734,0.025151
3092.7919,94.2006,0.025946
3094.7208,94.3657,0.025186
3096.6497,94.0172,0.026793
3098.5787,94.4571,0.024766
3100.5076,94.0993,0.026414
3102.4365,93.9258,0.027215
3104.3655,94.1688,0.026093
3106.2944,93.8511,0.027561
3108.2233,93.5750,0.028840
3110.1523,93.7506,0.028026
3112.0812,93.5705,0.028861
3114.0101,93.5916,0.028763
3115.9391,93.4847,0.029259
3117.8680,93.4980,0.029198
3119.7969,93.4617,0.029366
3121.7259,93.3798,0.029747
3123.6548,92.9882,0.031572
3125.5837,93.1116,0.030996
3127.5127,93.0195,0.031426
3129.4416,93.0799,0.031144
3131.3705,92.8218,0.032350
3133.2995,93.2690,0.030263
3135.2284,92.5949,0.033413
3137.1573,92.5066,0.033827
3139.0863,92.4969,0.033873
3141.0152,92.3589,0.034521
3142.9441,92.5355,0.033692
3144.8731,92.5669,0.033544
3146.8020,92.2853,0.034867
3148.7310,92.3384,0.034618
3150.6599,92.3471,0.034577
3152.5888,92.0135,0.036148
3154.5178,92.0815,0.035828
3156.4467,92.0060,0.036184
3158.3756,91.5286,0.038443
3160.3046,91.7064,0.037600
3162.2335,91.6404,0.037913
3164.1624,91.3276,0.039398
3166.0914,91.1901,0.040052
3168.0203,91.3427,0.039326
3169.9492,91.0970,0.040496
3171.8782,90.8485,0.041682
3173.8071,91.1339,0.040320
3175.7360,90.8459,0.041695
3177.6650,90.6015,0.042865
3179.5939,90.7368,0.042217
3181.5228,90.2569,0.044520
3183.4518,90.2545,0.044531
3185.3807,90.3382,0.044129
3187.3096,90.2411,0.044595
3189.2386,89.8932,0.046273
3191.1675,89.6726,0.047340
3193.0964,89.8080,0.046685
3195.0254,89.5863,0.047758
3196.9543,89.3417,0.048946
3198.8832,89.6151,0.047619
3200.8122,89.2893,0.049200
3202.7411,89.3804,0.048758
3204.6700,88.8592,0.051298
3206.5990,88.6428,0.052356
3208.5279,88.5485,0.052819
3210.4568,88.4419,0.053342
3212.3858,88.5303,0.052908
3214.3147,88.3215,0.053934
3216.2436,88.3673,0.053708
3218.1726,88.3058,0.054011
3220.1015,87.9065,0.055979
3222.0304,87.9559,0.055735
3223.9594,87.6845,0.057077
3225.8883,87.4438,0.058271
3227.8172,87.5823,0.057584
3229.7462,87.5136,0.057925
3231.6751,87.1416,0.059774
3233.6040,86.7699,0.061631
3235.5330,87.2905,0.059033
3237.4619,86.7423,0.061769
3239.3908,86.5456,0.062755
3241.3198,86.6010,0.062477
3243.2487,86.2122,0.064431
3245.1777,86.0848,0.065073
3247.1066,86.5471,0.062747
3249.0355,86.0662,0.065167
3250.9645,85.9386,0.065812
3252.8934,85.7384,0.066825
3254.8223,85.6170,0.067440
3256.7513,85.6602,0.067221
3258.6802,85.0042,0.070560
3260.6091,85.2236,0.069440
3262.5381,84.9442,0.070866
3264.4670,84.9780,0.070693
3266.3959,84.9126,0.071028
3268.3249,84.4058,0.073628
3270.2538,84.5110,0.073087
3272.1827,84.2702,0.074326
3274.1117,84.0331,0.075549
3276.0406,83.8394,0.076552
3277.9695,84.1907,0.074736
3279.8985,83.4438,0.078606
3281.8274,83.7654,0.076935
3283.7563,83.4591,0.078526
3285.6853,83.2820,0.079449
3287.6142,83.2698,0.079513
3289.5431,83.2882,0.079417
3291.4721,82.8561,0.081675
3293.4010,83.0451,0.080686
3295.3299,82.4912,0.083592
3297.2589,82.9288,0.081295
3299.1878,82.4763,0.083671
3301.1167,82.2282,0.084979
3303.0457,82.5677,0.083190
3304.9746,82.2090,0.085081
3306.9035,81.7542,0.087490
3308.8325,81.8266,0.087105
3310.7614,81.6849,0.087858
3312.6903,81.3762,0.089503
3314.6193,81.6782,0.087894
3316.5482,81.4766,0.088967
3318.4771,81.1729,0.090589
3320.4061,81.2040,0.090422
3322.3350,80.9629,0.091714
3324.2639,80.8583,0.092275
3326.1929,80.6904,0.093178
3328.1218,80.5654,0.093851
3330.0507,80.7422,0.092900
3331.9797,80.5090,0.094156
3333.9086,80.5553,0.093906
3335.8375,80.5634,0.093862
3337.7665,80.2857,0.095362
3339.6954,80.4074,0.094704
3341.6244,80.3651,0.094932
3343.5533,80.0483,0.096648
3345.4822,79.8433,0.097761
3347.4112,79.6594,0.098763
3349.3401,79.8856,0.097532
3351.2690,79.6973,0.098557
3353.1980,79.7910,0.098046
3355.1269,79.5989,0.099093
3357.0558,79.5598,0.099306
3358.9848,79.3665,0.100363
3360.9137,79.1692,0.101444
3362.8426,79.1630,0.101478
3364.7716,79.2758,0.100859
3366.7005,79.1563,0.101515
3368.6294,79.3448,0.100481
3370.5584,79.0248,0.102237
3372.4873,78.8966,0.102942
3374.4162,78.8105,0.103416
3376.3452,79.0511,0.102092
3378.2741,79.2886,0.100789
3380.2030,79.2539,0.100979
3382.1320,78.9488,0.102654
3384.0609,79.0295,0.102211
3385.9898,78.6370,0.104373
3387.9188,78.7208,0.103910
3389.8477,78.8042,0.103451
3391.7766,79.0386,0.102161
3393.7056,78.8989,0.102929
3395.6345,78.6567,0.104264
3397.5634,78.4835,0.105222
3399.4924,79.0549,0.102071
3401.4213,78.9310,0.102753
3403.3502,78.9297,0.102759
3405.2792,79.0430,0.102136
3407.2081,78.6747,0.104165
3409.1370,79.0609,0.102038
3411.0660,78.7643,0.103671
3412.9949,78.9195,0.102816
3414.9238,79.0659,0.102011
3416.8528,78.8242,0.103341
3418.7817,78.6547,0.104275
3420.7106,79.1058,0.101792
3422.6396,78.9825,0.102469
3424.5685,78.9609,0.102588
3426.4974,79.0262,0.102229
3428.4264,79.0481,0.102109
3430.3553,79.3736,0.100324
3432.2842,79.4315,0.100007
3434.2132,79.4628,0.099836
3436.1421,79.4449,0.099934
3438.0711,79.5608,0.099301
3440.0000,79.5324,0.099456
3441.9289,79.3537,0.100433
3443.8579,79.5457,0.099383
3445.7868,79.8950,0.097480
3447.7157,79.8067,0.097961
3449.6447,79.8541,0.097703
3451.5736,79.9450,0.097209
3453.5025,80.1283,0.096214
3455.4315,80.0180,0.096812
3457.3604,80.3101,0.095230
3459.2893,80.5168,0.094113
3461.2183,80.2921,0.095327
3463.1472,80.5753,0.093798
3465.0761,80.4605,0.094417
3467.0051,80.8091,0.092540
3468.9340,80.5944,0.093695
3470.8629,81.0048,0.091489
3472.7919,80.6397,0.093451
3474.7208,81.0464,0.091266
3476.6497,81.1575,0.090672
3478.5787,81.2051,0.090417
3480.5076,81.1695,0.090607
3482.4365,81.6458,0.088066
3484.3655,81.9245,0.086586
3486.2944,81.8764,0.086841
3488.2233,81.7523,0.087500
3490.1523,81.7662,0.087426
3492.0812,82.1321,0.085487
3494.0101,82.1839,0.085213
3495.9391,82.5805,0.083122
3497.8680,82.7148,0.082417
3499.7969,82.5608,0.083226
3501.7259,82.4583,0.083765
3503.6548,83.1596,0.080087
3505.5837,82.9194,0.081344
3507.5127,83.1308,0.080238
3509.4416,83.3840,0.078917
3511.3705,83.5922,0.077834
3513.2995,83.3544,0.079072
3515.2284,83.4415,0.078618
3517.1573,83.4724,0.078457
3519.0863,83.9878,0.075784
3521.0152,83.5603,0.078000
3522.9441,84.4410,0.073446
3524.8731,84.1914,0.074732
3526.8020,84.3521,0.073904
3528.7309,84.3202,0.074069
3530.6599,84.9762,0.070703
3532.5888,84.6796,0.072221
3534.5177,84.5209,0.073036
3536.4467,84.9866,0.070650
3538.3756,84.8744,0.071223
3540.3046,85.3887,0.068599
3542.2335,85.4933,0.068068
3544.1624,85.7979,0.066523
3546.0914,85.9340,0.065835
3548.0203,85.9789,0.065608
3549.9492,86.2314,0.064334
3551.8782,86.1730,0.064629
3553.8071,86.4147,0.063412
3555.7360,86.3050,0.063964
3557.6650,86.6818,0.062072
3559.5939,87.0234,0.060364
3561.5228,86.6622,0.062170
3563.4518,86.7182,0.061890
3565.3807,87.1358,0.059803
3567.3096,87.3074,0.058949
3569.2386,87.2009,0.059479
3571.1675,87.3804,0.058586
3573.0964,87.5687,0.057651
3575.0254,87.2792,0.059089
3576.9543,87.8874,0.056073
3578.8832,88.0340,0.055349
3580.8122,88.1051,0.054999
3582.7411,88.0040,0.055497
3584.6700,88.2045,0.054509
3586.5990,88.3251,0.053916
3588.5279,88.4882,0.053115
3590.4568,88.7536,0.051814
3592.3858,88.6313,0.052413
3594.3147,88.7417,0.051872
3596.2436,88.5306,0.052907
3598.1726,88.7542,0.051811
3600.1015,88.6878,0.052136
3602.0304,88.5310,0.052905
3603.9594,88.1935,0.054563
3605.8883,87.6986,0.057007
3607.8172,87.9228,0.055899
3609.7462,87.3167,0.058903
3611.6751,87.0237,0.060363
3613.6040,86.1869,0.064559
3615.5330,85.6663,0.067190
3617.4619,85.2427,0.069343
3619.3908,84.6517,0.072364
3621.3198,84.4848,0.073221
3623.2487,84.9597,0.070787
3625.1776,85.0204,0.070477
3627.1066,85.8639,0.066189
3629.0355,86.3043,0.063968
3630.9644,87.3716,0.058630
3632.8934,87.7807,0.056601
3634.8223,89.0463,0.050384
3636.7513,89.5619,0.047877
3638.6802,89.9404,0.046045
3640.6091,90.2830,0.044394
3642.5381,90.6896,0.042442
3644.4670,91.0828,0.040564
3646.3959,91.0676,0.040636
3648.3249,91.3925,0.039090
3650.2538,91.7304,0.037487
3652.1827,91.8212,0.037057
3654.1117,91.8532,0.036906
3656.0406,92.1889,0.035322
3657.9695,92.0506,0.035973
3659.8985,91.7781,0.037261
3661.8274,92.3917,0.034367
3663.7563,92.4054,0.034303
3665.6853,92.3480,0.034573
3667.6142,92.8150,0.032382
3669.5431,92.8048,0.032429
3671.4721,92.8871,0.032045
3673.4010,92.6372,0.033215
3675.3299,92.6024,0.033378
3677.2589,92.5806,0.033480
3679.1878,92.6650,0.033084
3681.1167,92.4376,0.034151
3683.0457,92.1176,0.035657
3684.9746,92.0308,0.036067
3686.9035,91.4967,0.038594
3688.8325,91.3043,0.039509
3690.7614,90.4564,0.043560
3692.6903,90.1749,0.044914
3694.6193,89.8436,0.046513
3696.5482,90.1797,0.044891
3698.4771,90.2694,0.044459
3700.4061,90.4558,0.043564
3702.3350,90.8477,0.041686
3704.2639,91.7074,0.037596
3706.1929,92.1613,0.035452
3708.1218,92.7308,0.032776
3710.0507,92.9603,0.031702
3711.9797,93.4145,0.029586
3713.9086,93.4973,0.029201
3715.8375,94.1070,0.026378
3717.7665,93.9792,0.026968
3719.6954,94.2487,0.025725
3721.6243,94.3763,0.025137
3723.5533,94.5854,0.024176
3725.4822,94.6932,0.023681
3727.4111,94.7460,0.023439
3729.3401,94.6861,0.023714
3731.2690,94.7444,0.023446
3733.1980,95.1740,0.021482
3735.1269,94.7213,0.023552
3737.0558,94.7227,0.023546
3738.9848,94.7850,0.023260
3740.9137,94.7971,0.023205
3742.8426,95.1004,0.021818
3744.7716,94.8402,0.023007
3746.7005,95.1227,0.021716
3748.6294,95.3627,0.020621
3750.5584,95.4351,0.020292
3752.4873,95.5468,0.019784
3754.4162,95.3639,0.020616
3756.3452,95.2544,0.021115
3758.2741,95.3912,0.020491
3760.2030,95.1976,0.021374
3762.1320,95.6211,0.019446
3764.0609,95.3677,0.020599
3765.9898,95.3554,0.020655
3767.9188,95.7377,0.018917
3769.8477,95.1869,0.021423
3771.7766,95.2178,0.021282
3773.7056,95.3788,0.020548
3775.6345,95.5075,0.019962
3777.5634,95.7831,0.018711
3779.4924,95.5984,0.019549
3781.4213,95.8358,0.018472
3783.3502,95.7682,0.018779
3785.2792,96.0093,0.017687
3787.2081,96.0987,0.017282
3789.1370,95.6583,0.019277
3791.0660,95.8897,0.018228
3792.9949,95.6135,0.019481
3794.9238,95.9416,0.017993
3796.8528,96.1514,0.017045
3798.7817,95.8559,0.018381
3800.7106,95.6563,0.019286
