wavenumber_cm-1,transmittance_percent,absorbance
2118.6802,95.9299,0.018046
2120.6091,95.6990,0.019093
2122.5381,95.3574,0.020645
2124.4670,95.0987,0.021826
2126.3959,95.0306,0.022137
2128.3249,95.0034,0.022261
2130.2538,94.9592,0.022463
2132.1827,95.1522,0.021581
2134.1117,94.7476,0.023432
2136.0406,94.5744,0.024226
2137.9695,94.7948,0.023215
2139.8985,94.7101,0.023604
2141.8274,94.6790,0.023747
2143.7563,94.1447,0.026204
2145.6853,94.6156,0.024037
2147.6142,94.7389,0.023472
2149.5431,94.7137,0.023587
2151.4721,94.5040,0.024550
2153.4010,94.4774,0.024672
2155.3299,94.1174,0.026330
2157.2589,94.2974,0.025500
2159.1878,94.4232,0.024921
2161.1167,94.4005,0.025026
2163.0457,94.6138,0.024046
2164.9746,94.5230,0.024463
2166.9035,94.3833,0.025105
2168.8325,94.5467,0.024353
2170.7614,94.2200,0.025857
2172.6903,94.4266,0.024906
2174.6193,94.3797,0.025122
2176.5482,94.4433,0.024829
2178.4771,94.6940,0.023677
2180.4061,94.6899,0.023696
2182.3350,94.9768,0.022383
2184.2640,94.6657,0.023807
2186.1929,94.6392,0.023929
2188.1218,94.6412,0.023920
2190.0508,94.8368,0.023023
2191.9797,95.4908,0.020039
2193.9086,95.0361,0.022111
2195.8376,95.0211,0.022180
2197.7665,95.2796,0.021000
2199.6954,95.4280,0.020324
2201.6244,95.4848,0.020066
2203.5533,95.4492,0.020228
2205.4822,95.1246,0.021707
2207.4112,95.5840,0.019615
2209.3401,95.5703,0.019677
2211.2690,95.9066,0.018152
2213.1980,95.6693,0.019227
2215.1269,95.7651,0.018793
2217.0558,95.7422,0.018897
2218.9848,95.7737,0.018754
2220.9137,95.9855,0.017794
2222.8426,95.5963,0.019559
2224.7716,95.5754,0.019654
2226.7005,95.8419,0.018444
2228.6294,95.7097,0.019044
2230.5584,96.2198,0.016735
2232.4873,95.8022,0.018624
2234.4162,95.8357,0.018473
2236.3452,95.9869,0.017788
2238.2741,95.8204,0.018542
2240.2030,96.0917,0.017314
2242.1320,95.7598,0.018817
2244.0609,96.2498,0.016600
2245.9898,96.0535,0.017487
2247.9188,95.7291,0.018956
2249.8477,96.3434,0.016178
2251.7766,96.3342,0.016219
2253.7056,96.0007,0.017726
2255.6345,96.1176,0.017197
2257.5634,96.0554,0.017478
2259.4924,95.8304,0.018496
2261.4213,96.0880,0.017331
2263.3502,95.6809,0.019175
2265.2792,95.7939,0.018662
2267.2081,96.0530,0.017489
2269.1370,95.9776,0.017830
2271.0660,95.8233,0.018529
2272.9949,96.0595,0.017460
2274.9238,96.2607,0.016551
2276.8528,95.9586,0.017916
2278.7817,96.1508,0.017047
2280.7106,96.3065,0.016344
2282.6396,95.9662,0.017882
2284.5685,96.0635,0.017442
2286.4975,96.0487,0.017508
2288.4264,95.9515,0.017948
2290.3553,96.0181,0.017647
2292.2843,96.4153,0.015854
2294.2132,95.9844,0.017800
2296.1421,96.1219,0.017177
2298.0711,96.0469,0.017517
2300.0000,96.4561,0.015670
2301.9289,96.2653,0.016530
2303.8579,96.1273,0.017153
2305.7868,96.0009,0.017725
2307.7157,96.3154,0.016304
2309.6447,95.9383,0.018008
2311.5736,95.9737,0.017848
2313.5025,96.1624,0.016995
2315.4315,96.3640,0.016085
2317.3604,96.2970,0.016387
2319.2893,96.0230,0.017625
2321.2183,95.9450,0.017978
2323.1472,96.3978,0.015933
2325.0761,96.3328,0.016226
2327.0051,96.0071,0.017697
2328.9340,96.1255,0.017161
2330.8629,96.0100,0.017684
2332.7919,95.8066,0.018604
2334.7208,96.1885,0.016877
2336.6497,96.0433,0.017533
2338.5787,96.2147,0.016758
2340.5076,96.1285,0.017148
2342.4365,96.1239,0.017169
2344.3655,96.1672,0.016973
2346.2944,96.3887,0.015974
2348.2233,95.9605,0.017908
2350.1523,96.8635,0.013840
2352.0812,96.2463,0.016616
2354.0101,96.0584,0.017464
2355.9391,96.1527,0.017039
2357.8680,96.1666,0.016976
2359.7969,96.3574,0.016115
2361.7259,96.2621,0.016545
2363.6548,95.8767,0.018287
2365.5837,96.2164,0.016751
2367.5127,95.9369,0.018014
2369.4416,96.3782,0.016021
2371.3705,96.3336,0.016222
2373.2995,95.9710,0.017860
2375.2284,96.2701,0.016509
2377.1573,95.9305,0.018043
2379.0863,95.7752,0.018747
2381.0152,96.3856,0.015988
2382.9442,96.2046,0.016804
2384.8731,96.2841,0.016446
2386.8020,96.2049,0.016803
2388.7310,96.0700,0.017412
2390.6599,96.3358,0.016212
2392.5888,96.0778,0.017377
2394.5178,96.2804,0.016462
2396.4467,96.2230,0.016721
2398.3756,96.3196,0.016285
2400.3046,96.3881,0.015976
2402.2335,96.0043,0.017709
2404.1624,95.8616,0.018355
2406.0914,95.9573,0.017922
2408.0203,96.3075,0.016340
2409.9492,96.3331,0.016225
2411.8782,95.8463,0.018424
2413.8071,96.3707,0.016055
2415.7360,96.1001,0.017276
2417.6650,96.1264,0.017157
2419.5939,96.3240,0.016266
2421.5228,96.3096,0.016331
2423.4518,96.1996,0.016827
2425.3807,96.1996,0.016827
2427.3096,96.2500,0.016599
2429.2386,96.2624,0.016543
2431.1675,96.2188,0.016740
2433.0964,96.1808,0.016912
2435.0254,96.0528,0.017490
2436.9543,95.7378,0.018917
2438.8832,96.0610,0.017453
2440.8122,95.7717,0.018763
2442.7411,96.0761,0.017384
2444.6700,95.8876,0.018238
2446.5990,96.3079,0.016338
2448.5279,95.7134,0.019027
2450.4568,96.0897,0.017323
2452.3858,96.0321,0.017583
2454.3147,96.3035,0.016358
2456.2436,95.7692,0.018774
2458.1726,95.8671,0.018330
2460.1015,95.4553,0.020200
2462.0304,95.8833,0.018257
2463.9594,95.7359,0.018925
2465.8883,95.6783,0.019187
2467.8172,95.7829,0.018712
2469.7462,95.5485,0.019776
2471.6751,95.1715,0.021493
2473.6040,95.4187,0.020366
2475.5330,95.2455,0.021155
2477.4619,95.2494,0.021138
2479.3909,94.7023,0.023639
2481.3198,94.9016,0.022726
2483.2487,94.6570,0.023847
2485.1777,94.5753,0.024222
2487.1066,93.8613,0.027513
2489.0355,93.7579,0.027992
2490.9645,93.8207,0.027701
2492.8934,93.1450,0.030840
2494.8223,93.2700,0.030258
2496.7513,92.8892,0.032035
2498.6802,92.6027,0.033376
2500.6091,92.2233,0.035160
2502.5381,92.2587,0.034993
2504.4670,91.7123,0.037572
2506.3959,91.4479,0.038826
2508.3249,91.5413,0.038383
2510.2538,91.4551,0.038792
2512.1827,91.3982,0.039063
2514.1117,91.1220,0.040377
2516.0406,91.3648,0.039221
2517.9695,91.3559,0.039263
2519.8985,91.3976,0.039065
2521.8274,91.7336,0.037472
2523.7563,91.9641,0.036382
2525.6853,91.9514,0.036442
2527.6142,92.3470,0.034577
2529.5431,92.4802,0.033951
2531.4721,92.9178,0.031901
2533.4010,93.0773,0.031156
2535.3299,93.2562,0.030322
2537.2589,93.6745,0.028379
2539.1878,94.2070,0.025917
2541.1167,94.3970,0.025042
2543.0457,94.4789,0.024665
2544.9746,94.5772,0.024214
2546.9035,94.5640,0.024274
2548.8325,95.0929,0.021852
2550.7614,95.3457,0.020699
2552.6903,95.3439,0.020707
2554.6193,95.5046,0.019976
2556.5482,95.8337,0.018482
2558.4771,95.6834,0.019163
2560.4061,95.5554,0.019745
2562.3350,95.7136,0.019027
2564.2639,95.8042,0.018615
2566.1929,95.6728,0.019212
2568.1218,96.0883,0.017329
2570.0507,96.2126,0.016768
2571.9797,96.1307,0.017138
2573.9086,95.6978,0.019098
2575.8376,95.7363,0.018924
2577.7665,96.0424,0.017537
2579.6954,95.9541,0.017936
2581.6244,95.8959,0.018200
2583.5533,95.8998,0.018182
2585.4822,96.0638,0.017440
2587.4112,96.3611,0.016098
2589.3401,95.7898,0.018681
2591.2690,95.8550,0.018385
2593.1980,96.2266,0.016705
2595.1269,96.0008,0.017725
2597.0558,96.1170,0.017200
2598.9848,95.9072,0.018149
2600.9137,96.4275,0.015799
2602.8426,96.1443,0.017076
2604.7716,96.4804,0.015561
2606.7005,96.1513,0.017045
2608.6294,96.3028,0.016361
2610.5584,96.4418,0.015735
2612.4873,96.3256,0.016258
2614.4162,95.9508,0.017951
2616.3452,96.3752,0.016035
2618.2741,96.3127,0.016316
2620.2030,96.1123,0.017221
2622.1320,96.2071,0.016793
2624.0609,96.3525,0.016137
2625.9898,96.3402,0.016192
2627.9188,95.9913,0.017768
2629.8477,96.2699,0.016509
2631.7766,96.5470,0.015261
2633.7056,96.3321,0.016229
2635.6345,96.1535,0.017035
2637.5634,96.4301,0.015787
2639.4924,96.3403,0.016192
2641.4213,96.3955,0.015943
2643.3502,96.1475,0.017062
2645.2792,96.1320,0.017132
2647.2081,96.2016,0.016818
2649.1370,96.3374,0.016205
2651.0660,96.0612,0.017452
2652.9949,96.2065,0.016796
2654.9238,96.0999,0.017277
2656.8528,96.2572,0.016567
2658.7817,96.2905,0.016417
2660.7106,95.7613,0.018810
2662.6396,96.2438,0.016627
2664.5685,96.0798,0.017368
2666.4974,96.1484,0.017058
2668.4264,96.1311,0.017136
2670.3553,96.3564,0.016119
2672.2843,96.3820,0.016004
2674.2132,96.1609,0.017001
2676.1421,96.5401,0.015292
2678.0711,96.2830,0.016450
2680.0000,96.3107,0.016326
2681.9289,96.1809,0.016911
2683.8579,96.1316,0.017134
2685.7868,96.3685,0.016065
2687.7157,96.5416,0.015286
2689.6447,96.2952,0.016395
2691.5736,96.3641,0.016085
2693.5025,96.0633,0.017443
2695.4315,95.7550,0.018839
2697.3604,96.3279,0.016248
2699.2893,96.3746,0.016037
2701.2183,96.3636,0.016087
2703.1472,96.3074,0.016340
2705.0761,96.0259,0.017611
2707.0051,96.4824,0.015552
2708.9340,96.3832,0.015999
2710.8629,96.3066,0.016344
2712.7919,96.1943,0.016851
2714.7208,96.6579,0.014763
2716.6497,95.9672,0.017877
2718.5787,96.3951,0.015945
2720.5076,96.0262,0.017610
2722.4365,95.9643,0.017890
2724.3655,96.5235,0.015367
2726.2944,96.2438,0.016627
2728.2233,96.0711,0.017407
2730.1523,96.2747,0.016488
2732.0812,96.2457,0.016619
2734.0101,96.3158,0.016303
2735.9391,96.2715,0.016502
2737.8680,96.3154,0.016304
2739.7969,96.3093,0.016332
2741.7259,96.4174,0.015845
2743.6548,96.3962,0.015940
2745.5837,96.0601,0.017457
2747.5127,96.4724,0.015597
2749.4416,96.2909,0.016415
2751.3705,95.8763,0.018289
2753.2995,96.1723,0.016950
2755.2284,96.4238,0.015816
2757.1573,96.3802,0.016012
2759.0863,96.0366,0.017563
2761.0152,96.3171,0.016297
2762.9441,96.0813,0.017361
2764.8731,96.4745,0.015588
2766.8020,96.3432,0.016179
2768.7310,96.2346,0.016669
2770.6599,96.1349,0.017119
2772.5888,96.0858,0.017341
2774.5178,96.4250,0.015810
2776.4467,96.4631,0.015639
2778.3756,96.2613,0.016548
2780.3046,95.9750,0.017842
2782.2335,96.2758,0.016483
2784.1624,96.4716,0.015600
2786.0914,96.2609,0.016550
2788.0203,95.8491,0.018412
2789.9492,96.4200,0.015833
2791.8782,95.6205,0.019449
2793.8071,96.1106,0.017229
2795.7360,96.4147,0.015857
2797.6650,96.1550,0.017028
2799.5939,96.0715,0.017405
2801.5228,96.0966,0.017292
2803.4518,95.8254,0.018519
2805.3807,95.8892,0.018230
2807.3096,95.9000,0.018181
2809.2386,96.0150,0.017661
2811.1675,96.0859,0.017340
2813.0964,96.3087,0.016335
2815.0254,96.1513,0.017045
2816.9543,96.1509,0.017047
2818.8832,95.8548,0.018386
2820.8122,95.5105,0.019949
2822.7411,95.5815,0.019626
2824.6700,96.0148,0.017662
2826.5990,95.0836,0.021895
2828.5279,95.4644,0.020159
2830.4568,95.0942,0.021846
2832.3858,94.6862,0.023713
2834.3147,94.6883,0.023704
2836.2436,94.5887,0.024161
2838.1726,93.9640,0.027039
2840.1015,94.1559,0.026152
2842.0304,93.8757,0.027447
2843.9594,93.1986,0.030591
2845.8883,92.7674,0.032604
2847.8172,92.4185,0.034241
2849.7462,92.0785,0.035842
2851.6751,92.0320,0.036061
2853.6040,92.3069,0.034766
2855.5330,92.0097,0.036167
2857.4619,92.2994,0.034801
2859.3908,92.5914,0.033429
2861.3198,92.8021,0.032442
2863.2487,93.4948,0.029212
2865.1777,93.7066,0.028230
2867.1066,94.0999,0.026411
2869.0355,94.0874,0.026468
2870.9645,94.4824,0.024649
2872.8934,94.5535,0.024322
2874.8223,94.5971,0.024122
2876.7513,95.0875,0.021876
2878.6802,94.9729,0.022400
2880.6091,95.1221,0.021718
2882.5381,95.5049,0.019974
2884.4670,95.0647,0.021981
2886.3959,95.1797,0.021456
2888.3249,95.4411,0.020265
2890.2538,95.0282,0.022148
2892.1827,94.9140,0.022670
2894.1117,95.0403,0.022092
2896.0406,94.9892,0.022326
2897.9695,94.4971,0.024581
2899.8985,94.5277,0.024441
2901.8274,93.7751,0.027913
2903.7563,93.5325,0.029037
2905.6853,93.2691,0.030262
2907.6142,93.1837,0.030660
2909.5431,92.8683,0.032132
2911.4721,91.9432,0.036480
2913.4010,91.6647,0.037798
2915.3299,91.2111,0.039953
2917.2589,90.3034,0.044296
2919.1878,90.1180,0.045189
2921.1167,89.7999,0.046724
2923.0457,89.5304,0.048030
2924.9746,89.5083,0.048137
2926.9035,89.4149,0.048590
2928.8325,89.6883,0.047264
2930.7614,90.3000,0.044312
2932.6903,90.8270,0.041785
2934.6193,91.1128,0.040421
2936.5482,91.7931,0.037190
2938.4771,91.7951,0.037180
2940.4061,92.8842,0.032058
2942.3350,93.0564,0.031254
2944.2639,93.0149,0.031447
2946.1929,93.9053,0.027310
2948.1218,93.9577,0.027068
2950.0507,94.4516,0.024791
2951.9797,94.8454,0.022984
2953.9086,95.1450,0.021614
2955.8375,94.9873,0.022334
2957.7665,95.0866,0.021881
2959.6954,95.4324,0.020304
2961.6244,95.4140,0.020388
2963.5533,95.3028,0.020894
2965.4822,95.1418,0.021629
2967.4112,95.4828,0.020075
2969.3401,95.5879,0.019597
2971.2690,95.3745,0.020568
2973.1980,95.1677,0.021511
2975.1269,95.3137,0.020845
2977.0558,95.7129,0.019030
2978.9848,95.2062,0.021335
2980.9137,95.3666,0.020604
2982.8426,95.6835,0.019163
2984.7716,95.3236,0.020800
2986.7005,95.7226,0.018985
2988.6294,95.7422,0.018897
2990.5584,95.4138,0.020389
2992.4873,95.8376,0.018464
2994.4162,95.4808,0.020084
2996.3452,95.3453,0.020701
2998.2741,95.3235,0.020800
3000.2030,95.5834,0.019617
3002.1320,95.0542,0.022029
3004.0609,95.4995,0.019999
3005.9898,95.4058,0.020425
3007.9188,95.0835,0.021895
3009.8477,95.2032,0.021348
3011.7766,95.2390,0.021185
3013.7056,95.0910,0.021861
3015.6345,95.4184,0.020368
3017.5634,95.3411,0.020720
3019.4924,95.1580,0.021555
3021.4213,95.4681,0.020142
3023.3502,95.3753,0.020564
3025.2792,95.0468,0.022062
3027.2081,95.3868,0.020512
3029.1370,95.0187,0.022191
3031.0660,95.2092,0.021321
3032.9949,95.0629,0.021989
3034.9238,95.1052,0.021796
3036.8528,95.1948,0.021387
3038.7817,95.2016,0.021356
3040.7106,95.1766,0.021470
3042.6396,94.5374,0.024396
3044.5685,95.0361,0.022111
3046.4974,94.9775,0.022379
3048.4264,94.8302,0.023053
3050.3553,94.8111,0.023141
3052.2842,95.0660,0.021975
3054.2132,94.6292,0.023975
3056.1421,95.2740,0.021026
3058.0711,94.8827,0.022813
3060.0000,94.8995,0.022736
3061.9289,94.8279,0.023064
3063.8579,94.6477,0.023890
3065.7868,94.8218,0.023092
3067.7157,94.4256,0.024910
3069.6447,94.6256,0.023991
3071.5736,94.6716,0.023780
3073.5025,94.6726,0.023776
3075.4315,94.4903,0.024613
3077.3604,94.3860,0.025092
3079.2893,94.2709,0.025622
3081.2183,94.6788,0.023747
3083.1472,93.7000,0.028260
3085.0761,93.9509,0.027099
3087.0051,93.8611,0.027514
3088.9340,93.9375,0.027161
3090.8629,94.2374,0.025777
3092.7919,94.0536,0.026625
3094.7208,94.3868,0.025089
3096.6497,93.8885,0.027388
3098.5787,94.0746,0.026528
3100.5076,93.7900,0.027843
3102.4365,93.5064,0.029159
3104.3655,93.5961,0.028742
3106.2944,93.7301,0.028121
3108.2233,93.8123,0.027740
3110.1523,93.2486,0.030358
3112.0812,93.3360,0.029951
3114.0101,93.5448,0.028980
3115.9391,93.2558,0.030324
3117.8680,93.0065,0.031487
3119.7969,93.1846,0.030656
3121.7259,92.8468,0.032233
3123.6548,92.9334,0.031828
3125.5837,92.7201,0.032826
3127.5127,92.8651,0.032148
3129.4416,92.9604,0.031702
3131.3705,92.8026,0.032440
3133.2995,92.7963,0.032469
3135.2284,92.3837,0.034404
3137.1573,92.4881,0.033914
3139.0863,92.5881,0.033445
3141.0152,92.1153,0.035668
3142.9441,92.1019,0.035731
3144.8731,92.2899,0.034846
3146.8020,91.9367,0.036511
3148.7310,92.1372,0.035565
3150.6599,91.8087,0.037116
3152.5888,91.7199,0.037537
3154.5178,91.6700,0.037773
3156.4467,91.3506,0.039289
3158.3756,91.2360,0.039834
3160.3046,91.0893,0.040533
3162.2335,91.3216,0.039426
3164.1624,90.9297,0.041294
3166.0914,91.0451,0.040743
3168.0203,90.9935,0.040989
3169.9492,91.0203,0.040862
3171.8782,90.3849,0.043904
3173.8071,90.3272,0.044182
3175.7360,90.5591,0.043068
3177.6650,90.5122,0.043293
3179.5939,90.3859,0.043899
3181.5228,90.0454,0.045539
3183.4518,90.1750,0.044914
3185.3807,89.9970,0.045772
3187.3096,89.7829,0.046806
3189.2386,89.7284,0.047070
3191.1675,89.8004,0.046722
3193.0964,89.4830,0.048260
3195.0254,89.3888,0.048717
3196.9543,89.1467,0.049895
3198.8832,88.8602,0.051293
3200.8122,89.1739,0.049762
3202.7411,88.5218,0.052950
3204.6700,88.8046,0.051564
3206.5990,88.8679,0.051255
3208.5279,88.3834,0.053629
3210.4568,88.4947,0.053083
3212.3858,88.1925,0.054568
3214.3147,88.1814,0.054623
3216.2436,87.8597,0.056210
3218.1726,87.9040,0.055991
3220.1015,87.8170,0.056421
3222.0304,88.0093,0.055471
3223.9594,87.6552,0.057223
3225.8883,87.5043,0.057971
3227.8172,87.1814,0.059576
3229.7462,87.1687,0.059640
3231.6751,86.9023,0.060969
3233.6040,86.8026,0.061467
3235.5330,86.8335,0.061313
3237.4619,86.6138,0.062413
3239.3908,86.2353,0.064315
3241.3198,86.4428,0.063271
3243.2487,86.3701,0.063636
3245.1777,86.3952,0.063510
3247.1066,86.2577,0.064202
3249.0355,85.9002,0.066006
3250.9645,85.5983,0.067535
3252.8934,85.6432,0.067307
3254.8223,84.8643,0.071275
3256.7513,85.4240,0.068420
3258.6802,85.0819,0.070163
3260.6091,84.7154,0.072038
3262.5381,84.9239,0.070970
3264.4670,84.8725,0.071233
3266.3959,84.6287,0.072482
3268.3249,84.1142,0.075131
3270.2538,84.4573,0.073363
3272.1827,83.9693,0.075880
3274.1117,83.9882,0.075782
3276.0406,83.9815,0.075816
3277.9695,83.7975,0.076769
3279.8985,83.6588,0.077488
3281.8274,83.4311,0.078672
3283.7563,82.8473,0.081721
3285.6853,83.0107,0.080866
3287.6142,83.0176,0.080830
3289.5431,82.9180,0.081351
3291.4721,82.7606,0.082176
3293.4010,82.6612,0.082698
3295.3299,82.5524,0.083270
3297.2589,82.4672,0.083719
3299.1878,82.4754,0.083676
3301.1167,81.9302,0.086556
3303.0457,81.7637,0.087440
3304.9746,81.7705,0.087403
3306.9035,81.6396,0.088099
3308.8325,81.6589,0.087997
3310.7614,81.6275,0.088164
3312.6903,81.3158,0.089825
3314.6193,81.1144,0.090902
3316.5482,81.2946,0.089938
3318.4771,80.8510,0.092315
3320.4061,80.7677,0.092762
3322.3350,80.9907,0.091565
3324.2639,80.6130,0.093595
3326.1929,80.6244,0.093534
3328.1218,80.5135,0.094132
3330.0507,80.3818,0.094842
3331.9797,80.1301,0.096204
3333.9086,80.0449,0.096666
3335.8375,80.1133,0.096296
3337.7665,79.7807,0.098102
3339.6954,80.1372,0.096166
3341.6244,79.8480,0.097736
3343.5533,79.7861,0.098073
3345.4822,79.4827,0.099728
3347.4112,79.5075,0.099592
3349.3401,79.6945,0.098572
3351.2690,79.3310,0.100557
3353.1980,79.2761,0.100858
3355.1269,79.1527,0.101534
3357.0558,79.1246,0.101688
3358.9848,78.9006,0.102920
3360.9137,79.1415,0.101596
3362.8426,78.6633,0.104228
3364.7716,78.9797,0.102484
3366.7005,79.0750,0.101961
3368.6294,78.7495,0.103752
3370.5584,78.6233,0.104449
3372.4873,78.3648,0.105879
3374.4162,78.4182,0.105583
3376.3452,78.6076,0.104535
3378.2741,78.4879,0.105197
3380.2030,78.5441,0.104886
3382.1320,78.4061,0.105650
3384.0609,78.4797,0.105243
3385.9898,78.3587,0.105913
3387.9188,78.4001,0.105683
3389.8477,78.4803,0.105239
3391.7766,78.2430,0.106554
3393.7056,78.0882,0.107414
3395.6345,78.0238,0.107773
3397.5634,78.4042,0.105660
3399.4924,78.3169,0.106144
3401.4213,78.1521,0.107060
3403.3502,78.4291,0.105523
3405.2792,78.1753,0.106931
3407.2081,78.3468,0.105979
3409.1370,78.3709,0.105845
3411.0660,78.5060,0.105097
3412.9949,78.5184,0.105029
3414.9238,78.3198,0.106128
3416.8528,78.3313,0.106065
3418.7817,78.2270,0.106643
3420.7106,78.5394,0.104912
3422.6396,78.6014,0.104570
3424.5685,78.6675,0.104204
3426.4974,78.8679,0.103100
3428.4264,78.7049,0.103998
3430.3553,78.5662,0.104764
3432.2842,78.8671,0.103104
3434.2132,78.5521,0.104842
3436.1421,78.4158,0.105597
3438.0711,78.7990,0.103479
3440.0000,79.1837,0.101364
3441.9289,79.2314,0.101103
3443.8579,78.8935,0.102959
3445.7868,79.0620,0.102032
3447.7157,78.9012,0.102916
3449.6447,79.4258,0.100038
3451.5736,79.1655,0.101464
3453.5025,79.5006,0.099630
3455.4315,79.4696,0.099799
3457.3604,79.3267,0.100581
3459.2893,79.7029,0.098526
3461.2183,79.7014,0.098534
3463.1472,79.8421,0.097768
3465.0761,80.1350,0.096178
3467.0051,79.5909,0.099137
3468.9340,79.8638,0.097650
3470.8629,80.4552,0.094446
3472.7919,80.1564,0.096062
3474.7208,80.6538,0.093375
3476.6497,80.5601,0.093880
3478.5787,80.3432,0.095051
3480.5076,80.6320,0.093493
3482.4365,80.9343,0.091867
3484.3655,81.2122,0.090379
3486.2944,80.8590,0.092272
3488.2233,81.3062,0.089877
3490.1523,81.4743,0.088980
3492.0812,81.0397,0.091302
3494.0101,81.4812,0.088942
3495.9391,81.3365,0.089714
3497.8680,81.5516,0.088567
3499.7969,81.8646,0.086904
3501.7259,82.4359,0.083884
3503.6548,82.1813,0.085227
3505.5837,82.0071,0.086149
3507.5127,82.1819,0.085224
3509.4416,82.7846,0.082050
3511.3705,82.3232,0.084478
3513.2995,82.7812,0.082068
3515.2284,83.0040,0.080901
3517.1573,82.9955,0.080945
3519.0863,83.2682,0.079521
3521.0152,83.1742,0.080011
3522.9441,83.4855,0.078389
3524.8731,83.7068,0.077239
3526.8020,83.2005,0.079874
3528.7309,83.5576,0.078014
3530.6599,84.0569,0.075427
3532.5888,84.0657,0.075381
3534.5177,84.1729,0.074828
3536.4467,84.2856,0.074246
3538.3756,84.3113,0.074114
3540.3046,84.5849,0.072707
3542.2335,84.7357,0.071934
3544.1624,84.5147,0.073068
3546.0914,84.7278,0.071974
3548.0203,85.2450,0.069331
3549.9492,84.9894,0.070635
3551.8782,85.1284,0.069925
3553.8071,85.6318,0.067365
3555.7360,85.8409,0.066305
3557.6650,85.5020,0.068024
3559.5939,85.9550,0.065729
3561.5228,85.7954,0.066536
3563.4518,86.1292,0.064850
3565.3807,85.9201,0.065905
3567.3096,86.4315,0.063328
3569.2386,86.6363,0.062300
3571.1675,86.5565,0.062700
3573.0964,86.7893,0.061534
3575.0254,86.8529,0.061216
3576.9543,86.8616,0.061172
3578.8832,87.0850,0.060056
3580.8122,87.0529,0.060217
3582.7411,87.2800,0.059085
3584.6700,87.7683,0.056662
3586.5990,87.0433,0.060265
3588.5279,87.6479,0.057258
3590.4568,87.7075,0.056963
3592.3858,87.8012,0.056499
3594.3147,87.8323,0.056346
3596.2436,87.6399,0.057298
3598.1726,87.5339,0.057824
3600.1015,87.6262,0.057366
3602.0304,87.1731,0.059617
3603.9594,87.3748,0.058614
3605.8883,87.0478,0.060242
3607.8172,86.3236,0.063870
3609.7462,85.8349,0.066336
3611.6751,85.4541,0.068267
3613.6040,84.6917,0.072159
3615.5330,84.4273,0.073517
3617.4619,83.9116,0.076178
3619.3908,84.1618,0.074885
3621.3198,84.1715,0.074835
3623.2487,84.8930,0.071128
3625.1776,85.2931,0.069086
3627.1066,85.6817,0.067112
3629.0355,86.9514,0.060723
3630.9644,87.4974,0.058005
3632.8934,88.0266,0.055386
3634.8223,88.4348,0.053377
3636.7513,89.0965,0.050139
3638.6802,89.8584,0.046442
3640.6091,90.1699,0.044938
3642.5381,90.2884,0.044368
3644.4670,90.5087,0.043310
3646.3959,90.5421,0.043149
3648.3249,90.8767,0.041547
3650.2538,90.8461,0.041694
3652.1827,90.9295,0.041295
3654.1117,91.0794,0.040580
3656.0406,90.8683,0.041588
3657.9695,91.1580,0.040205
3659.8985,91.3030,0.039515
3661.8274,91.5881,0.038161
3663.7563,91.9212,0.036585
3665.6853,91.7816,0.037244
3667.6142,91.7186,0.037543
3669.5431,92.3472,0.034576
3671.4721,91.8909,0.036727
3673.4010,91.7682,0.037308
3675.3299,91.6669,0.037788
3677.2589,91.5640,0.038275
3679.1878,91.0797,0.040578
3681.1167,91.0335,0.040799
3683.0457,90.8204,0.041816
3684.9746,90.3412,0.044114
3686.9035,89.5800,0.047789
3688.8325,89.4626,0.048358
3690.7614,89.5006,0.048174
3692.6903,89.0783,0.050228
3694.6193,89.7169,0.047126
3696.5482,90.1184,0.045187
3698.4771,90.9987,0.040965
3700.4061,91.3871,0.039115
3702.3350,92.1816,0.035356
3704.2639,92.5050,0.033835
3706.1929,92.9254,0.031865
3708.1218,92.6829,0.033000
3710.0507,93.0827,0.031131
3711.9797,92.9839,0.031592
3713.9086,93.5788,0.028823
3715.8375,93.4252,0.029536
3717.7665,93.8406,0.027609
3719.6954,93.7343,0.028101
3721.6243,93.7867,0.027859
3723.5533,93.8093,0.027754
3725.4822,94.4931,0.024600
3727.4111,94.3069,0.025456
3729.3401,94.0439,0.026670
3731.2690,94.1808,0.026038
3733.1980,94.3526,0.025246
3735.1269,94.3234,0.025381
3737.0558,94.5824,0.024190
3738.9848,94.5045,0.024547
3740.9137,94.3975,0.025040
3742.8426,94.1858,0.026014
3744.7716,94.2383,0.025773
3746.7005,94.8095,0.023148
3748.6294,94.3707,0.025163
3750.5584,94.4884,0.024621
3752.4873,94.4764,0.024677
3754.4162,94.4343,0.024870
3756.3452,94.7750,0.023306
3758.2741,94.6146,0.024042
3760.2030,94.7902,0.023237
3762.1320,94.7280,0.023522
3764.0609,94.7102,0.023603
3765.9898,94.5992,0.024113
3767.9188,95.2395,0.021183
3769.8477,95.3442,0.020706
3771.7766,95.0463,0.022065
3773.7056,95.1141,0.021755
3775.6345,94.7619,0.023366
3777.5634,94.9110,0.022684
3779.4924,95.0472,0.022060
3781.4213,94.6727,0.023775
3783.3502,95.0060,0.022249
3785.2792,95.1801,0.021454
3787.2081,95.4616,0.020171
3789.1370,95.3236,0.020799
3791.0660,95.3377,0.020736
3792.9949,95.2727,0.021032
3794.9238,95.0143,0.022211
3796.8528,95.2083,0.021325
3798.7817,95.4546,0.020203
3800.7106,95.0904,0.021863
